app_id,user_id,apply_dt,channel,product_type,requested_amount,requested_term,risk_score,decision,approve_dt,approved_amount,approved_term,login_7d,login_30d,night_ratio,device_change_90d,app_install_cnt,sms_cnt_7d,register_dt,age,gender,city_tier,education,marital_status,residence_years,company_type,monthly_income,phone_age_months,contact_count,emergency_contact_count,device_count,has_credit_card,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m,device_cnt,brand_nunique,first_seen_min,first_seen_max,emulator_any,emulator_rate,rooted_any,rooted_rate,device_risk_score_mean,device_risk_score_max,ip_risk_level_mean,ip_risk_level_max,geo_consistent_rate,android_share,loan_id,disburse_dt,principal,term_days,apr,first_due_dt,dpd_max_30d,dpd_max_60d,dpd_max_90d,dpd_max_180d,dpd30_ever_30d,dpd30_ever_60d,dpd30_ever,dpd30_ever_180d,chargeoff_dt,paid_off_dt,loan_age_days,label_available,y_dpd30_ever
5215,2672,2025-05-10 22:31:37,web,short_term,4811,14,606,approved,2025-05-10 22:31:37,4811,14,7,11,0.32,0,66,45,2025-03-01 19:39:27,48,M,2,college,single,5,private,3602.0,67,432,3,1,1,610.0,0,0.15,9,0,1,1,2025-03-03 19:39:27,2025-03-03 19:39:27,0,0.0,0,0.0,47.0,47.0,3.0,3.0,1.0,1.0,2224.0,2025-05-10 22:31:37,4811.0,14.0,0.258,2025-05-20 22:31:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-05-29 22:31:37,226.0,True,0
5216,4832,2025-09-07 17:31:48,app,installment,4793,90,508,rejected,,0,0,4,30,0.22,1,74,14,2024-02-11 04:23:52,52,F,4,college,single,1,self_employed,3117.0,59,171,2,2,0,534.0,3,0.71,2,0,2,2,2024-03-22 04:23:52,2024-05-22 04:23:52,0,0.0,0,0.0,23.5,28.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5217,559,2024-10-22 02:04:44,app,short_term,1490,21,575,rejected,,0,0,7,12,0.36,0,66,40,2025-07-24 15:14:59,21,M,3,graduate,married,4,state,2682.0,64,407,4,1,0,659.0,0,0.13,1,0,1,1,2025-11-04 15:14:59,2025-11-04 15:14:59,0,0.0,0,0.0,65.0,65.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,False,
5218,2851,2024-11-09 11:14:55,app,short_term,2308,21,555,rejected,,0,0,1,26,0.64,0,81,17,2025-06-04 09:51:21,21,M,2,high,single,9,private,3842.0,107,153,1,3,0,592.0,1,0.66,5,2,3,2,2025-07-13 09:51:21,2025-09-28 09:51:21,0,0.0,0,0.0,63.333333333333336,79.0,2.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5219,4286,2025-05-09 15:27:08,app,installment,3056,60,622,rejected,,0,0,12,16,0.25,0,59,25,2024-02-11 16:31:27,55,M,2,high,married,4,state,3822.0,48,132,1,1,0,619.0,0,0.58,9,0,1,1,2024-03-29 16:31:27,2024-03-29 16:31:27,0,0.0,0,0.0,28.0,28.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5220,4509,2024-09-06 21:53:37,web,short_term,2051,21,585,approved,2024-09-07 21:53:37,2051,21,6,14,0.25,0,66,36,2025-10-19 15:36:57,42,M,5,high,married,6,private,4351.0,86,340,5,2,1,569.0,1,0.2,8,0,2,2,2025-11-05 15:36:57,2025-12-30 15:36:57,0,0.0,0,0.0,46.0,58.0,1.0,1.0,1.0,1.0,2225.0,2024-09-08 21:53:37,2051.0,21.0,0.163,2024-09-20 21:53:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-10-12 21:53:37,470.0,True,0
5221,898,2024-06-27 13:25:57,web,short_term,3444,14,600,approved,2024-06-28 13:25:57,3444,14,6,15,0.4,0,65,24,2024-02-13 05:55:32,47,F,2,middle,married,0,self_employed,2875.0,17,376,4,2,0,546.0,0,0.46,9,0,2,2,2024-04-27 05:55:32,2024-05-07 05:55:32,0,0.0,0,0.0,47.5,52.0,1.5,2.0,1.0,1.0,2226.0,2024-06-28 13:25:57,3444.0,14.0,0.202,2024-07-08 13:25:57,13.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,,2024-07-15 13:25:57,542.0,True,0
5222,550,2024-09-08 20:13:57,app,installment,1108,180,619,approved,2024-09-10 20:13:57,1108,180,7,15,0.25,1,65,24,2025-05-03 22:07:06,37,M,5,college,married,9,private,5109.0,27,206,5,2,0,606.0,1,0.54,2,0,2,2,2025-08-06 22:07:06,2025-08-17 22:07:06,0,0.0,0,0.0,51.0,71.0,1.5,2.0,1.0,0.5,2227.0,2024-09-10 20:13:57,1108.0,180.0,0.246,2024-11-01 20:13:57,16.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,,2025-03-22 20:13:57,468.0,True,0
5223,3980,2025-01-29 09:31:00,web,short_term,2450,14,614,rejected,,0,0,3,24,0.09,0,74,36,2025-09-10 02:02:18,55,F,4,middle,married,7,unemployed,7281.0,90,94,2,1,0,579.0,1,0.33,1,1,1,1,2026-01-07 02:02:18,2026-01-07 02:02:18,0,0.0,0,0.0,50.0,50.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5224,2033,2025-10-07 19:05:25,app,short_term,3317,21,564,rejected,,0,0,3,2,0.21,0,43,24,2025-09-01 14:03:08,48,F,4,college,married,4,private,2555.0,63,319,5,3,0,483.0,0,0.22,2,1,3,3,2025-11-11 14:03:08,2025-12-18 14:03:08,0,0.0,0,0.0,27.666666666666668,56.0,1.3333333333333333,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5225,1355,2024-05-14 13:40:08,partner,short_term,3908,7,543,rejected,,0,0,6,12,0.23,0,66,28,2024-08-31 04:02:41,41,F,5,high,married,8,private,2189.0,22,496,2,1,0,602.0,0,0.13,3,3,1,1,2024-10-26 04:02:41,2024-10-26 04:02:41,0,0.0,1,1.0,43.0,43.0,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5226,3647,2024-03-06 01:02:12,app,installment,533,90,637,approved,2024-03-07 01:02:12,533,90,7,27,0.42,0,17,32,2024-03-20 14:28:55,30,F,3,high,single,9,private,8420.0,60,433,2,3,1,565.0,0,0.17,5,1,3,3,2024-03-27 14:28:55,2024-07-13 14:28:55,0,0.0,0,0.0,42.0,65.0,1.0,1.0,1.0,0.6666666666666666,2228.0,2024-03-08 01:02:12,533.0,90.0,0.215,2024-04-06 01:02:12,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,2024-06-20 01:02:12,654.0,True,0
5227,1954,2024-01-29 13:50:56,web,installment,4329,120,603,rejected,,0,0,2,39,0.21,0,65,20,2024-10-11 07:54:20,39,M,4,high,married,9,state,4006.0,11,296,3,3,0,671.0,1,0.71,8,1,3,1,2024-11-09 07:54:20,2025-01-31 07:54:20,0,0.0,0,0.0,38.666666666666664,72.0,1.6666666666666667,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5228,3450,2025-06-08 05:58:06,app,installment,4893,180,627,approved,2025-06-09 05:58:06,4893,180,6,23,0.21,0,37,29,2024-09-03 05:47:36,24,M,3,college,single,4,self_employed,7681.0,18,124,3,2,1,549.0,1,0.5,7,1,2,1,2024-09-13 05:47:36,2024-10-26 05:47:36,0,0.0,0,0.0,30.5,57.0,1.0,1.0,1.0,1.0,2229.0,2025-06-09 05:58:06,4893.0,180.0,0.234,2025-07-31 05:58:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-12-13 05:58:06,196.0,True,0
5229,2286,2025-01-05 08:47:19,partner,short_term,2781,14,585,approved,2025-01-05 08:47:19,2781,14,5,21,0.4,0,83,27,2025-11-06 15:13:42,46,F,5,high,single,4,private,2846.0,14,436,1,3,0,574.0,0,0.47,0,2,3,3,2025-12-12 15:13:42,2026-01-17 15:13:42,0,0.0,0,0.0,45.0,52.0,2.0,3.0,1.0,1.0,2230.0,2025-01-05 08:47:19,2781.0,14.0,0.287,2025-01-15 08:47:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-01-28 08:47:19,351.0,True,0
5230,1146,2025-05-30 05:01:34,app,short_term,3469,14,552,rejected,,0,0,5,19,0.24,0,59,23,2025-07-07 02:21:19,52,F,1,high,married,2,private,3537.0,107,179,1,3,0,473.0,0,0.26,9,1,3,3,2025-07-18 02:21:19,2025-10-29 02:21:19,0,0.0,0,0.0,59.333333333333336,74.0,2.0,4.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,False,
5231,3837,2025-09-20 06:53:17,partner,short_term,4934,30,595,rejected,,0,0,3,23,0.53,0,25,44,2024-12-18 15:59:39,42,F,3,college,single,5,self_employed,3169.0,116,150,2,1,1,612.0,0,0.23,0,0,1,1,2025-02-28 15:59:39,2025-02-28 15:59:39,0,0.0,0,0.0,26.0,26.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5232,4532,2024-05-06 01:18:23,app,installment,737,60,519,rejected,,0,0,5,14,0.16,0,73,32,2025-06-04 02:31:03,26,F,5,graduate,married,10,state,4275.0,108,412,4,1,1,515.0,2,0.19,8,4,1,1,2025-07-23 02:31:03,2025-07-23 02:31:03,0,0.0,0,0.0,53.0,53.0,4.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5233,1484,2025-02-02 23:34:45,partner,short_term,3368,21,588,rejected,,0,0,6,28,0.15,0,61,41,2025-09-13 19:38:06,22,M,5,college,married,3,self_employed,5304.0,70,75,5,1,0,696.0,2,0.24,1,0,1,1,2025-11-20 19:38:06,2025-11-20 19:38:06,0,0.0,0,0.0,52.0,52.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5234,1541,2024-08-09 20:55:52,app,installment,973,120,605,rejected,,0,0,2,35,0.54,1,83,29,2024-02-26 20:49:35,44,M,4,college,single,2,private,2178.0,3,366,4,1,1,647.0,0,0.12,9,0,1,1,2024-04-13 20:49:35,2024-04-13 20:49:35,0,0.0,0,0.0,58.0,58.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5235,3981,2025-06-16 20:38:22,web,short_term,971,14,515,rejected,,0,0,4,39,0.27,0,60,21,2024-08-28 00:10:25,46,F,4,middle,married,2,private,1577.0,58,436,5,3,0,609.0,3,0.1,5,2,3,3,2024-10-04 00:10:25,2024-12-13 00:10:25,0,0.0,0,0.0,45.0,61.0,2.3333333333333335,4.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,False,
5236,1226,2024-11-03 00:06:54,app,installment,789,180,523,rejected,,0,0,5,14,0.79,0,23,40,2025-12-11 17:48:28,42,M,4,high,single,10,self_employed,3773.0,72,228,5,1,0,565.0,1,0.42,3,3,1,1,2026-03-18 17:48:28,2026-03-18 17:48:28,0,0.0,0,0.0,49.0,49.0,1.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,,False,
5237,4446,2025-04-22 09:29:08,app,short_term,1965,14,591,approved,2025-04-22 09:29:08,1965,14,1,37,0.54,0,62,44,2025-09-11 01:05:28,30,M,3,graduate,married,1,state,4567.0,25,309,1,2,1,511.0,0,0.34,10,0,2,2,2025-09-17 01:05:28,2025-11-23 01:05:28,0,0.0,0,0.0,20.5,26.0,1.5,2.0,1.0,1.0,2231.0,2025-04-22 09:29:08,1965.0,14.0,0.26,2025-05-02 09:29:08,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,,2025-05-16 09:29:08,244.0,True,0
5238,4472,2025-04-20 08:39:10,app,short_term,1347,14,606,approved,2025-04-22 08:39:10,1347,14,2,7,0.37,1,65,32,2025-11-08 06:03:12,22,M,3,high,married,6,private,4091.0,18,494,1,2,0,586.0,0,0.23,8,0,2,1,2025-12-17 06:03:12,2026-02-06 06:03:12,0,0.0,0,0.0,50.0,77.0,3.0,3.0,1.0,1.0,2232.0,2025-04-23 08:39:10,1347.0,14.0,0.187,2025-05-03 08:39:10,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2025-05-12 08:39:10,243.0,True,0
5239,4687,2024-02-04 03:24:34,partner,short_term,3152,30,569,approved,2024-02-06 03:24:34,3152,30,4,8,0.31,1,46,29,2025-12-16 01:26:59,40,M,4,high,married,9,private,3104.0,107,474,2,1,0,647.0,0,0.22,5,3,1,1,2026-03-16 01:26:59,2026-03-16 01:26:59,0,0.0,0,0.0,37.0,37.0,4.0,4.0,1.0,1.0,2233.0,2024-02-06 03:24:34,3152.0,30.0,0.174,2024-02-20 03:24:34,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,2024-03-13 03:24:34,685.0,True,0
5240,4672,2025-07-29 06:59:24,app,installment,2504,180,593,rejected,,0,0,4,18,0.36,1,107,7,2025-02-10 10:54:10,22,M,5,college,single,5,private,2959.0,80,248,3,1,1,526.0,0,0.59,10,1,1,1,2025-04-09 10:54:10,2025-04-09 10:54:10,0,0.0,0,0.0,51.0,51.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5241,4190,2025-03-01 14:36:25,app,installment,844,90,564,rejected,,0,0,2,24,0.16,0,41,31,2025-02-08 02:55:42,24,M,4,high,single,6,state,4172.0,3,91,2,3,0,597.0,1,0.54,2,0,3,3,2025-02-15 02:55:42,2025-04-12 02:55:42,0,0.0,0,0.0,57.666666666666664,93.0,3.0,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5242,1268,2024-08-03 01:24:09,app,short_term,1346,7,572,approved,2024-08-03 01:24:09,1346,7,4,23,0.13,0,34,29,2024-01-28 13:11:50,50,M,2,graduate,single,5,private,2800.0,31,331,5,3,1,624.0,0,0.17,5,1,3,1,2024-02-22 13:11:50,2024-05-01 13:11:50,0,0.0,1,0.3333333333333333,28.0,35.0,2.3333333333333335,4.0,1.0,1.0,2234.0,2024-08-04 01:24:09,1346.0,7.0,0.137,2024-08-12 01:24:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-08-24 01:24:09,505.0,True,0
5243,236,2024-03-29 23:32:22,app,installment,4081,180,550,approved,2024-03-30 23:32:22,3324,180,7,10,0.22,0,10,42,2025-06-01 04:59:27,51,M,2,college,married,1,unemployed,2216.0,81,394,4,3,0,455.0,1,0.09,3,1,3,2,2025-06-07 04:59:27,2025-09-20 04:59:27,1,0.3333333333333333,0,0.0,42.666666666666664,68.0,1.6666666666666667,2.0,0.6666666666666666,1.0,2235.0,2024-03-30 23:32:22,3324.0,180.0,0.208,2024-05-21 23:32:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-10-10 23:32:22,632.0,True,0
5244,3447,2024-03-04 18:28:35,app,short_term,1118,30,622,rejected,,0,0,4,8,0.37,0,67,0,2024-12-04 06:39:02,45,F,1,high,married,2,state,2384.0,109,185,2,3,1,618.0,0,0.07,8,0,3,2,2024-12-30 06:39:02,2025-03-28 06:39:02,0,0.0,0,0.0,28.0,39.0,2.6666666666666665,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5245,2356,2024-02-06 10:20:55,app,installment,4948,180,621,rejected,,0,0,6,12,0.06,0,45,24,2025-03-24 13:08:15,46,M,5,college,married,5,self_employed,5665.0,117,190,4,3,0,672.0,0,0.32,1,3,3,2,2025-03-26 13:08:15,2025-07-02 13:08:15,0,0.0,1,0.3333333333333333,28.666666666666668,54.0,1.6666666666666667,3.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,False,
5246,3513,2025-08-20 14:17:31,app,installment,2566,180,605,rejected,,0,0,7,39,0.58,0,61,40,2024-04-25 19:35:56,53,F,4,college,single,6,private,4409.0,103,227,3,3,0,667.0,0,0.3,7,2,3,3,2024-04-27 19:35:56,2024-07-08 19:35:56,0,0.0,0,0.0,36.0,40.0,1.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,False,
5247,756,2024-05-15 06:59:47,app,short_term,1044,30,551,rejected,,0,0,4,31,0.34,0,51,43,2025-06-14 08:50:54,24,M,5,college,single,10,private,2555.0,44,134,2,3,0,591.0,0,0.35,8,1,3,2,2025-06-20 08:50:54,2025-10-02 08:50:54,1,0.3333333333333333,0,0.0,23.666666666666668,39.0,2.3333333333333335,3.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,False,
5248,1110,2024-11-14 12:50:45,app,short_term,2352,14,624,approved,2024-11-16 12:50:45,2352,14,2,17,0.31,0,83,28,2024-06-10 23:34:19,23,M,1,college,single,7,private,2998.0,28,71,3,2,0,667.0,0,0.54,5,0,2,2,2024-06-13 23:34:19,2024-07-01 23:34:19,0,0.0,0,0.0,50.0,56.0,1.0,1.0,1.0,1.0,2236.0,2024-11-16 12:50:45,2352.0,14.0,0.113,2024-11-26 12:50:45,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,,2024-12-08 12:50:45,401.0,True,0
5249,2175,2025-06-18 07:18:52,app,installment,1830,90,570,rejected,,0,0,5,26,0.37,0,98,41,2024-12-08 20:14:44,34,F,4,college,single,5,state,2722.0,35,292,5,2,0,587.0,0,0.34,1,0,2,2,2025-02-20 20:14:44,2025-03-16 20:14:44,0,0.0,0,0.0,50.5,61.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5250,2549,2024-03-20 02:55:36,app,short_term,2737,7,657,approved,2024-03-22 02:55:36,2737,7,5,17,0.28,0,81,55,2024-08-14 09:25:12,41,F,3,middle,married,7,self_employed,4806.0,105,459,5,2,1,711.0,0,0.06,1,0,2,2,2024-10-18 09:25:12,2024-11-11 09:25:12,0,0.0,0,0.0,28.0,34.0,1.5,2.0,1.0,1.0,2237.0,2024-03-23 02:55:36,2737.0,7.0,0.132,2024-03-31 02:55:36,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,2024-04-12 02:55:36,639.0,True,0
5251,4434,2025-09-16 22:52:16,app,short_term,3367,21,544,approved,2025-09-17 22:52:16,3367,21,4,29,0.69,0,60,29,2024-08-31 08:43:59,23,M,2,college,married,6,self_employed,3272.0,16,213,5,1,0,614.0,0,0.55,3,4,1,1,2024-12-05 08:43:59,2024-12-05 08:43:59,0,0.0,0,0.0,40.0,40.0,1.0,1.0,1.0,1.0,2238.0,2025-09-17 22:52:16,3367.0,21.0,0.245,2025-09-29 22:52:16,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,2025-10-09 22:52:16,96.0,True,0
5252,4805,2024-07-30 14:45:56,app,short_term,2333,7,635,approved,2024-08-01 14:45:56,2333,7,2,3,0.23,0,51,27,2024-05-20 13:49:55,55,M,1,college,single,1,private,3247.0,114,193,2,1,0,748.0,0,0.27,1,0,1,1,2024-07-19 13:49:55,2024-07-19 13:49:55,0,0.0,0,0.0,4.0,4.0,2.0,2.0,1.0,1.0,2239.0,2024-08-02 14:45:56,2333.0,7.0,0.252,2024-08-10 14:45:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-08-21 14:45:56,507.0,True,0
5253,4676,2025-04-22 01:25:00,app,installment,2326,90,566,rejected,,0,0,3,26,0.41,0,74,42,2024-04-26 07:59:25,51,M,2,college,single,7,private,3280.0,6,440,4,1,0,585.0,0,0.12,10,1,1,1,2024-06-13 07:59:25,2024-06-13 07:59:25,0,0.0,0,0.0,43.0,43.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,False,
5254,1294,2024-09-24 04:34:44,app,installment,3211,120,617,approved,2024-09-24 04:34:44,3211,120,2,31,0.05,1,93,44,2025-01-02 16:18:21,24,F,4,high,single,4,state,3374.0,102,320,1,3,0,681.0,0,0.36,1,2,3,3,2025-01-11 16:18:21,2025-02-22 16:18:21,0,0.0,0,0.0,24.666666666666668,38.0,2.3333333333333335,3.0,1.0,0.3333333333333333,2240.0,2024-09-24 04:34:44,3211.0,120.0,0.254,2024-10-31 04:34:44,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,2025-02-01 04:34:44,454.0,True,0
5255,965,2025-01-22 08:53:49,app,short_term,624,7,518,rejected,,0,0,10,4,0.52,0,77,42,2025-02-25 11:07:31,46,M,5,high,single,2,self_employed,2633.0,59,165,5,1,0,551.0,3,0.41,1,0,1,1,2025-03-26 11:07:31,2025-03-26 11:07:31,0,0.0,0,0.0,29.0,29.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5256,3985,2024-04-08 00:47:12,web,short_term,1384,30,597,approved,2024-04-08 00:47:12,1384,30,2,13,0.13,0,47,34,2024-12-04 23:21:15,18,F,5,high,single,8,private,2407.0,107,267,3,3,0,616.0,0,0.13,2,1,3,2,2025-01-01 23:21:15,2025-03-28 23:21:15,0,0.0,0,0.0,34.0,41.0,2.6666666666666665,4.0,0.6666666666666666,0.6666666666666666,2241.0,2024-04-09 00:47:12,1384.0,30.0,0.33,2024-04-23 00:47:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2024-05-22 00:47:12,622.0,True,0
5257,845,2024-09-15 14:37:25,app,short_term,3787,21,645,approved,2024-09-16 14:37:25,3787,21,2,2,0.15,0,94,33,2023-12-27 23:07:50,24,M,1,high,married,4,private,2924.0,62,231,2,1,0,687.0,0,0.08,4,0,1,1,2024-03-02 23:07:50,2024-03-02 23:07:50,0,0.0,0,0.0,28.0,28.0,1.0,1.0,1.0,1.0,2242.0,2024-09-16 14:37:25,3787.0,21.0,0.162,2024-09-28 14:37:25,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,,2024-10-09 14:37:25,462.0,True,0
5258,5000,2025-01-22 23:38:35,app,short_term,2837,30,513,rejected,,0,0,3,0,0.66,0,49,33,2025-11-16 20:41:40,47,M,2,middle,married,5,self_employed,2811.0,101,313,1,2,0,591.0,3,0.48,2,2,2,2,2026-01-09 20:41:40,2026-02-09 20:41:40,0,0.0,0,0.0,24.0,34.0,2.0,3.0,0.5,0.5,,,,,,,,,,,,,,,,,,False,
5259,4057,2024-12-12 13:49:09,app,short_term,3027,7,584,approved,2024-12-12 13:49:09,3027,7,6,20,0.46,0,56,40,2024-01-08 22:29:09,42,F,1,high,married,0,private,2612.0,70,60,2,3,0,644.0,0,0.08,10,0,3,3,2024-01-11 22:29:09,2024-03-27 22:29:09,0,0.0,0,0.0,46.333333333333336,63.0,2.6666666666666665,3.0,1.0,1.0,2243.0,2024-12-12 13:49:09,3027.0,7.0,0.203,2024-12-20 13:49:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2025-01-01 13:49:09,375.0,True,0
5260,3980,2025-10-11 14:46:17,app,short_term,3712,14,588,rejected,,0,0,2,24,0.26,1,49,42,2025-09-10 02:02:18,55,F,4,middle,married,7,unemployed,7281.0,90,94,2,1,0,579.0,1,0.33,1,1,1,1,2026-01-07 02:02:18,2026-01-07 02:02:18,0,0.0,0,0.0,50.0,50.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5261,3411,2025-12-07 23:11:05,app,installment,1193,90,631,approved,2025-12-09 23:11:05,1193,90,5,14,0.09,0,77,46,2025-03-04 02:08:32,38,M,2,middle,single,3,private,2188.0,114,213,2,3,1,571.0,0,0.13,8,1,3,2,2025-04-12 02:08:32,2025-06-17 02:08:32,0,0.0,0,0.0,46.0,62.0,1.0,1.0,1.0,0.3333333333333333,2244.0,2025-12-09 23:11:05,1193.0,90.0,0.221,2026-01-07 23:11:05,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,,2026-03-18 23:11:05,13.0,False,
5262,1777,2024-03-23 04:00:22,partner,short_term,4259,14,543,rejected,,0,0,8,11,0.06,0,46,15,2024-08-04 16:34:39,33,F,5,middle,single,1,state,1620.0,117,444,2,2,1,500.0,0,0.07,4,3,2,2,2024-09-08 16:34:39,2024-09-21 16:34:39,0,0.0,0,0.0,47.5,51.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5263,3816,2025-07-08 03:22:05,app,short_term,3410,30,539,rejected,,0,0,7,27,0.26,0,37,51,2024-03-25 02:31:21,32,F,2,college,married,6,private,2907.0,99,109,5,2,0,669.0,0,0.35,8,2,2,2,2024-04-20 02:31:21,2024-07-17 02:31:21,1,0.5,0,0.0,24.0,26.0,2.0,2.0,1.0,0.5,,,,,,,,,,,,,,,,,,False,
5264,992,2025-02-21 15:20:21,web,short_term,3901,21,534,approved,2025-02-22 15:20:21,3440,21,6,24,0.39,0,80,27,2024-05-15 18:58:06,55,F,4,high,single,6,private,2293.0,38,317,1,1,0,519.0,1,0.09,2,5,1,1,2024-07-03 18:58:06,2024-07-03 18:58:06,0,0.0,0,0.0,4.0,4.0,1.0,1.0,1.0,0.0,2245.0,2025-02-22 15:20:21,3440.0,21.0,0.244,2025-03-06 15:20:21,12.0,42.0,60.0,60.0,0.0,1.0,1.0,1.0,2025-04-26 15:20:21,,303.0,True,1
5265,4097,2025-12-14 18:36:32,partner,short_term,3444,21,536,rejected,,0,0,6,27,0.7,0,38,20,2025-12-13 23:34:59,36,F,3,high,married,6,unemployed,2767.0,110,351,4,3,0,534.0,1,0.32,9,1,3,2,2026-03-22 23:34:59,2026-03-27 23:34:59,0,0.0,0,0.0,22.333333333333332,24.0,2.6666666666666665,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5266,947,2024-04-30 12:19:19,web,installment,4146,90,499,rejected,,0,0,8,2,0.24,0,47,30,2024-03-30 21:20:15,25,F,2,college,single,1,state,2946.0,112,90,2,1,0,358.0,2,0.07,7,0,1,1,2024-04-01 21:20:15,2024-04-01 21:20:15,0,0.0,0,0.0,27.0,27.0,4.0,4.0,1.0,0.0,,,,,,,,,,,,,,,,,,False,
5267,463,2024-05-30 01:19:32,app,short_term,4803,21,502,rejected,,0,0,9,21,0.16,0,38,23,2025-06-22 15:26:10,38,F,4,middle,married,0,private,3767.0,72,228,1,1,0,667.0,3,0.52,7,3,1,1,2025-08-06 15:26:10,2025-08-06 15:26:10,0,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,,,,,,,,,,,,,,,,,,False,
5268,4821,2024-08-01 11:06:18,app,installment,1483,90,544,rejected,,0,0,4,12,0.75,0,63,54,2024-05-15 18:13:39,52,M,5,college,single,1,private,3845.0,8,131,4,3,0,552.0,0,0.55,3,3,3,3,2024-07-24 18:13:39,2024-08-25 18:13:39,0,0.0,0,0.0,53.333333333333336,60.0,3.3333333333333335,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5269,3988,2025-01-16 06:33:43,web,installment,1036,120,594,rejected,,0,0,3,33,0.38,0,43,44,2024-04-04 09:13:31,36,F,4,college,married,7,self_employed,5822.0,66,72,3,3,0,662.0,0,0.47,2,6,3,3,2024-05-07 09:13:31,2024-07-09 09:13:31,0,0.0,0,0.0,30.666666666666668,36.0,1.6666666666666667,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5270,4356,2025-08-04 06:59:33,app,short_term,4855,21,565,rejected,,0,0,5,41,0.14,1,55,27,2023-12-29 12:52:36,53,F,2,college,married,0,self_employed,2261.0,8,360,2,1,0,637.0,1,0.55,1,2,1,1,2024-03-01 12:52:36,2024-03-01 12:52:36,0,0.0,0,0.0,14.0,14.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,False,
5271,160,2024-07-19 20:31:38,partner,installment,2473,120,486,rejected,,0,0,3,4,0.09,0,89,33,2025-07-18 05:53:47,20,M,3,college,single,6,unemployed,4075.0,23,312,4,2,0,596.0,3,0.55,7,3,2,2,2025-08-12 05:53:47,2025-09-11 05:53:47,1,0.5,0,0.0,58.0,62.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,False,
