loan_id,user_id,dpd_max_30d,dpd_max_60d,dpd_max_90d,dpd_max_180d,dpd30_ever_30d,dpd30_ever_60d,dpd30_ever,dpd30_ever_180d,chargeoff_dt,paid_off_dt
796,1575,0,0,0,0,0,0,0,0,,2026-02-13 11:21:05
797,585,0,0,0,0,0,0,0,0,,2024-09-27 23:20:37
798,957,0,0,5,5,0,0,0,0,,2025-07-23 07:46:26
799,4492,0,0,0,0,0,0,0,0,,2024-06-26 06:04:03
800,4507,0,5,5,5,0,0,0,0,,2025-01-19 18:29:46
801,711,0,0,0,0,0,0,0,0,,2025-02-25 12:09:40
802,3473,0,0,0,0,0,0,0,0,,2025-05-20 18:30:44
803,3201,0,3,5,5,0,0,0,0,,2025-04-06 09:43:57
804,433,0,0,0,0,0,0,0,0,,2025-03-29 01:09:56
805,4659,0,5,5,5,0,0,0,0,,2025-01-27 20:34:51
806,1866,0,0,0,0,0,0,0,0,,2025-04-21 02:25:12
807,4964,0,0,0,0,0,0,0,0,,2025-04-03 03:14:24
808,1450,0,0,0,0,0,0,0,0,,2024-10-09 10:54:01
809,2710,0,0,0,0,0,0,0,0,,2024-09-01 11:09:12
810,2238,0,5,5,5,0,0,0,0,,2024-12-25 19:49:27
811,2765,0,0,0,0,0,0,0,0,,2024-08-15 01:52:04
812,3966,0,0,0,0,0,0,0,0,,2024-03-31 12:25:39
813,4319,0,0,0,0,0,0,0,0,,2025-05-30 18:14:21
814,63,0,0,0,0,0,0,0,0,,2024-07-15 04:27:44
815,2081,0,0,0,0,0,0,0,0,,2024-08-22 05:58:00
816,3401,0,0,0,0,0,0,0,0,,2025-01-19 01:11:29
817,4135,0,0,15,15,0,0,0,0,,2024-03-10 23:25:42
818,1740,0,5,5,5,0,0,0,0,,2026-02-21 01:40:05
819,4291,0,5,5,5,0,0,0,0,,2024-11-30 16:33:08
820,1436,5,5,5,5,0,0,0,0,,2025-10-26 22:37:01
821,3517,0,0,5,5,0,0,0,0,,2025-06-26 06:21:35
822,3547,0,0,0,0,0,0,0,0,,2025-08-27 16:48:25
823,4252,0,5,5,5,0,0,0,0,,2025-03-03 06:49:23
824,2895,0,0,0,0,0,0,0,0,,2024-06-08 17:04:16
825,2998,0,0,0,0,0,0,0,0,,2025-02-01 14:05:48
826,1564,0,0,0,0,0,0,0,0,,2025-09-06 00:00:41
827,2173,15,15,15,15,0,0,0,0,,2025-02-08 14:39:52
828,2890,0,5,5,5,0,0,0,0,,2025-11-08 16:25:55
829,1749,0,0,0,0,0,0,0,0,,2025-01-06 13:52:58
830,3461,0,0,0,0,0,0,0,0,,2025-05-22 22:09:28
831,4462,0,0,15,15,0,0,0,0,,2025-02-14 02:08:56
832,233,0,0,5,5,0,0,0,0,,2025-11-04 03:39:43
833,900,0,0,0,0,0,0,0,0,,2025-11-20 05:04:34
834,671,0,0,0,0,0,0,0,0,,2024-06-02 02:32:52
835,2054,5,5,5,5,0,0,0,0,,2024-12-27 05:32:40
836,4222,0,5,5,5,0,0,0,0,,2024-07-12 20:40:01
837,2589,0,0,0,0,0,0,0,0,,2025-11-09 02:12:22
838,51,0,0,0,0,0,0,0,0,,2025-02-11 01:34:22
839,328,5,5,5,5,0,0,0,0,,2024-11-13 05:35:46
840,75,0,0,0,0,0,0,0,0,,2025-05-15 12:55:40
841,2017,0,0,0,0,0,0,0,0,,2024-08-07 01:41:16
842,1779,0,0,0,0,0,0,0,0,,2024-12-30 22:20:15
843,1723,0,0,0,0,0,0,0,0,,2024-11-21 13:47:46
844,4244,5,5,5,5,0,0,0,0,,2024-06-17 13:05:52
845,2675,0,0,5,5,0,0,0,0,,2024-07-13 07:12:50
846,3543,0,0,15,15,0,0,0,0,,2024-08-15 18:17:05
847,412,0,5,5,5,0,0,0,0,,2024-09-09 06:45:05
848,2335,0,0,15,15,0,0,0,0,,2025-08-27 04:53:46
849,2362,0,0,0,0,0,0,0,0,,2024-10-20 13:21:27
850,3960,0,0,0,0,0,0,0,0,,2024-05-20 13:12:32
851,673,0,5,5,5,0,0,0,0,,2026-01-21 09:38:02
852,2667,0,0,0,0,0,0,0,0,,2024-02-21 10:39:34
853,2794,0,15,15,15,0,0,0,0,,2025-01-31 08:48:21
854,4280,0,0,0,0,0,0,0,0,,2024-12-11 19:43:13
855,3999,0,0,0,0,0,0,0,0,,2024-02-29 09:00:52
856,1760,0,0,0,0,0,0,0,0,,2024-07-10 21:36:54
857,2515,0,0,0,0,0,0,0,0,,2024-10-21 12:40:11
858,4952,0,0,0,0,0,0,0,0,,2025-01-04 19:12:19
859,2107,5,5,5,5,0,0,0,0,,2026-04-27 10:49:58
860,1983,5,5,5,5,0,0,0,0,,2025-09-15 06:34:30
861,1754,0,0,0,0,0,0,0,0,,2024-07-02 09:26:16
862,1206,0,0,15,15,0,0,0,0,,2024-12-21 04:24:37
863,4345,0,0,0,0,0,0,0,0,,2024-03-27 00:07:06
864,2227,0,0,0,0,0,0,0,0,,2024-12-09 17:15:43
865,4962,0,0,0,0,0,0,0,0,,2024-08-22 16:58:28
866,809,0,0,0,0,0,0,0,0,,2025-12-21 07:17:23
867,82,0,5,5,5,0,0,0,0,,2025-07-22 04:25:28
868,997,0,0,0,0,0,0,0,0,,2026-01-13 20:07:37
869,1869,0,0,0,0,0,0,0,0,,2026-03-08 20:53:12
870,1381,0,0,0,0,0,0,0,0,,2025-09-12 23:31:46
871,2497,5,5,5,5,0,0,0,0,,2025-02-09 00:15:21
872,2304,0,5,5,5,0,0,0,0,,2024-09-13 19:32:53
873,249,0,0,0,0,0,0,0,0,,2024-11-19 21:24:59
874,1218,0,0,0,0,0,0,0,0,,2024-02-23 23:57:21
875,1255,0,0,0,0,0,0,0,0,,2024-03-25 21:14:59
876,134,0,0,0,0,0,0,0,0,,2025-02-25 05:39:23
877,2608,5,5,5,5,0,0,0,0,,2024-05-17 02:24:50
878,3763,0,0,0,0,0,0,0,0,,2025-09-27 01:02:46
879,1550,0,0,0,0,0,0,0,0,,2026-03-05 06:04:24
880,1600,5,5,5,5,0,0,0,0,,2024-10-19 20:30:33
881,1303,0,0,0,0,0,0,0,0,,2026-06-15 08:09:51
882,1102,0,0,0,0,0,0,0,0,,2025-03-04 12:35:15
883,1979,0,0,0,0,0,0,0,0,,2025-09-07 20:34:09
884,286,0,15,15,15,0,0,0,0,,2025-09-03 23:07:06
885,3144,0,0,0,0,0,0,0,0,,2024-08-10 23:44:19
886,817,0,15,15,15,0,0,0,0,,2024-09-25 21:43:42
887,4567,0,0,0,0,0,0,0,0,,2025-09-07 18:18:03
888,4380,1,5,5,5,0,0,0,0,,2024-09-22 22:19:01
889,201,5,5,5,5,0,0,0,0,,2025-05-24 12:50:23
890,1279,0,15,15,15,0,0,0,0,,2026-01-12 15:45:34
891,4204,0,0,0,0,0,0,0,0,,2025-10-18 15:03:09
892,1843,0,0,0,0,0,0,0,0,,2025-12-02 03:19:31
893,1712,0,0,0,0,0,0,0,0,,2024-11-08 14:24:39
894,2340,0,0,0,0,0,0,0,0,,2026-04-01 16:31:11
895,4408,0,0,0,0,0,0,0,0,,2024-12-28 15:32:35
896,2859,0,0,5,5,0,0,0,0,,2024-09-15 18:17:53
897,4652,0,0,0,0,0,0,0,0,,2025-06-29 22:33:35
898,1057,5,5,5,5,0,0,0,0,,2025-01-30 00:11:40
899,4057,0,0,0,0,0,0,0,0,,2024-09-27 19:49:17
900,4675,0,0,0,0,0,0,0,0,,2026-02-04 02:12:24
901,712,0,0,15,15,0,0,0,0,,2024-12-29 00:00:47
902,3304,0,0,0,0,0,0,0,0,,2025-11-14 06:53:48
903,4147,0,0,0,0,0,0,0,0,,2024-05-30 14:10:25
904,967,0,0,0,0,0,0,0,0,,2024-11-03 05:51:49
905,4785,0,0,0,0,0,0,0,0,,2024-05-22 09:47:49
906,2769,0,0,0,0,0,0,0,0,,2025-10-04 01:14:42
907,3836,0,0,0,0,0,0,0,0,,2025-07-21 12:26:06
908,733,5,5,5,5,0,0,0,0,,2024-09-29 16:04:36
909,4130,25,25,25,25,0,0,0,0,,2025-03-24 22:02:43
910,2525,0,0,0,0,0,0,0,0,,2025-05-06 13:27:16
911,3046,0,3,15,15,0,0,0,0,,2025-11-16 13:52:56
912,3768,0,0,0,0,0,0,0,0,,2025-08-22 22:29:58
913,4195,0,0,0,0,0,0,0,0,,2025-11-02 16:09:34
914,1710,0,1,5,5,0,0,0,0,,2026-04-06 15:03:44
915,777,14,15,15,15,0,0,0,0,,2024-06-15 16:40:34
916,4329,0,0,0,0,0,0,0,0,,2025-10-12 18:21:20
917,17,0,0,0,0,0,0,0,0,,2025-09-11 20:48:34
918,1559,0,0,0,0,0,0,0,0,,2025-11-27 10:26:15
919,3625,0,0,0,0,0,0,0,0,,2024-10-02 16:46:21
920,412,0,0,5,5,0,0,0,0,,2024-10-10 12:27:35
921,1121,0,0,0,0,0,0,0,0,,2025-11-21 05:37:53
922,2003,6,15,15,15,0,0,0,0,,2025-05-01 08:41:30
923,882,0,0,0,0,0,0,0,0,,2025-01-08 20:29:10
924,2480,5,5,5,5,0,0,0,0,,2026-03-08 03:18:54
925,936,0,0,0,0,0,0,0,0,,2024-10-15 04:28:39
926,2692,0,0,0,0,0,0,0,0,,2025-06-18 04:31:24
927,4473,0,0,0,0,0,0,0,0,,2025-01-16 12:35:40
928,591,0,0,0,0,0,0,0,0,,2024-11-20 01:12:23
929,4253,0,5,5,5,0,0,0,0,,2024-11-23 08:37:20
930,400,0,0,0,0,0,0,0,0,,2025-02-24 23:29:07
931,1944,0,0,0,0,0,0,0,0,,2025-12-11 17:54:56
932,636,0,0,5,5,0,0,0,0,,2024-12-11 08:53:45
933,3294,0,0,0,60,0,0,0,1,,2026-01-29 19:22:50
934,3135,0,0,0,0,0,0,0,0,,2024-07-26 15:09:07
935,4146,0,0,0,0,0,0,0,0,,2024-07-02 08:44:05
936,2744,0,0,0,0,0,0,0,0,,2024-02-23 20:45:45
937,198,0,0,5,5,0,0,0,0,,2025-04-19 23:18:09
938,797,0,0,0,0,0,0,0,0,,2024-03-31 04:18:34
939,1266,0,0,0,0,0,0,0,0,,2025-04-14 10:47:35
940,3934,0,0,5,5,0,0,0,0,,2024-07-30 13:58:47
941,418,0,0,0,0,0,0,0,0,,2025-10-25 10:18:56
942,1108,5,5,5,5,0,0,0,0,,2024-11-16 08:43:44
943,4357,0,0,0,0,0,0,0,0,,2024-06-09 05:41:08
944,4426,0,0,5,5,0,0,0,0,,2025-04-13 04:57:05
945,2864,0,0,5,5,0,0,0,0,,2026-05-31 15:11:03
946,4339,0,0,0,0,0,0,0,0,,2025-09-04 05:52:47
947,698,0,0,0,0,0,0,0,0,,2025-02-02 11:07:01
948,2138,0,0,0,0,0,0,0,0,,2024-07-16 19:29:06
949,2206,0,0,0,0,0,0,0,0,,2025-09-25 23:15:25
950,3551,0,6,15,15,0,0,0,0,,2025-05-04 23:54:37
951,680,0,0,0,0,0,0,0,0,,2025-08-09 00:44:35
952,2890,0,0,0,0,0,0,0,0,,2024-04-02 14:16:36
953,2464,0,0,0,0,0,0,0,0,,2024-12-25 14:07:19
954,28,0,15,15,15,0,0,0,0,,2025-10-13 12:07:02
955,4156,0,1,5,5,0,0,0,0,,2024-09-24 21:27:24
956,2308,0,5,5,5,0,0,0,0,,2024-07-06 19:15:05
957,1388,0,0,0,0,0,0,0,0,,2025-05-18 06:56:33
958,1518,0,0,0,0,0,0,0,0,,2025-11-22 09:13:49
959,3104,0,6,25,25,0,0,0,0,,2025-02-18 09:47:02
960,1760,0,0,5,5,0,0,0,0,,2024-06-14 08:11:26
961,1661,0,0,5,5,0,0,0,0,,2025-09-04 13:18:58
962,1526,0,0,0,0,0,0,0,0,,2024-08-19 22:26:11
963,3622,0,0,0,0,0,0,0,0,,2025-11-12 09:27:18
964,4247,0,0,0,0,0,0,0,0,,2024-05-01 02:11:16
965,4212,0,0,5,5,0,0,0,0,,2024-08-17 03:55:31
966,3693,0,0,0,0,0,0,0,0,,2024-07-17 10:07:00
967,9,0,0,0,0,0,0,0,0,,2026-03-06 19:58:23
968,4198,0,0,0,0,0,0,0,0,,2026-03-19 07:56:15
969,377,0,14,30,30,0,0,1,1,2025-07-02 21:12:48,
970,62,0,0,0,0,0,0,0,0,,2025-08-21 11:09:41
971,1715,2,30,30,30,0,1,1,1,2025-05-24 18:21:57,
972,3396,0,5,5,5,0,0,0,0,,2024-10-26 14:38:29
973,2323,0,15,15,15,0,0,0,0,,2025-10-11 23:51:53
974,2600,0,0,0,0,0,0,0,0,,2026-01-12 04:57:44
975,2128,0,0,0,0,0,0,0,0,,2024-12-02 11:52:16
976,3126,0,0,0,0,0,0,0,0,,2024-07-07 18:37:16
977,4417,0,0,0,0,0,0,0,0,,2024-10-07 02:34:01
978,4644,0,0,0,0,0,0,0,0,,2025-08-26 15:24:29
979,2923,15,15,15,15,0,0,0,0,,2024-12-21 18:24:30
980,694,6,15,15,15,0,0,0,0,,2024-05-12 08:57:04
981,335,0,1,5,5,0,0,0,0,,2025-11-20 01:39:34
982,4155,5,5,5,5,0,0,0,0,,2024-05-08 20:15:13
983,3765,0,0,0,0,0,0,0,0,,2025-08-19 15:31:58
984,2438,0,0,0,0,0,0,0,0,,2025-06-23 04:55:06
985,3007,0,1,15,15,0,0,0,0,,2025-11-14 10:49:59
986,1526,13,25,25,25,0,0,0,0,,2025-01-19 07:58:47
987,2574,0,5,5,5,0,0,0,0,,2024-07-06 18:13:12
988,4673,0,0,0,0,0,0,0,0,,2025-07-21 11:49:53
989,2713,15,15,15,15,0,0,0,0,,2025-10-30 16:47:26
990,3546,0,0,0,0,0,0,0,0,,2025-07-20 01:39:19
991,424,0,0,0,0,0,0,0,0,,2025-04-11 16:35:40
992,3822,0,0,0,0,0,0,0,0,,2024-05-01 07:46:19
993,1357,0,0,0,0,0,0,0,0,,2024-09-19 06:30:53
994,2784,0,0,0,0,0,0,0,0,,2024-09-11 15:36:45
995,4262,0,0,0,0,0,0,0,0,,2024-11-19 22:04:14
996,478,0,0,5,5,0,0,0,0,,2025-11-29 18:12:38
997,4758,10,15,15,15,0,0,0,0,,2025-05-22 16:27:18
998,3454,0,0,0,0,0,0,0,0,,2025-08-16 12:22:48
999,1138,0,0,5,5,0,0,0,0,,2026-03-05 22:21:30
1000,3586,0,0,0,0,0,0,0,0,,2025-04-02 10:42:43
1001,1784,13,15,15,15,0,0,0,0,,2025-09-25 12:23:50
1002,3811,0,0,0,0,0,0,0,0,,2024-06-05 02:33:57
1003,2795,0,0,0,0,0,0,0,0,,2025-09-21 22:23:06
1004,4670,0,0,0,0,0,0,0,0,,2026-03-21 20:08:37
1005,3449,0,0,0,0,0,0,0,0,,2025-07-01 06:13:06
1006,259,0,0,0,0,0,0,0,0,,2025-08-13 11:53:55
1007,573,0,0,0,0,0,0,0,0,,2024-08-04 17:50:58
1008,4061,0,5,15,15,0,0,0,0,,2024-10-29 22:41:12
1009,3709,0,0,0,0,0,0,0,0,,2024-06-17 17:40:32
1010,807,30,60,90,90,1,1,1,1,2025-04-03 00:58:46,
1011,2410,0,0,0,0,0,0,0,0,,2026-05-02 00:50:05
1012,4441,0,0,0,0,0,0,0,0,,2025-06-27 02:47:47
1013,1144,0,0,0,0,0,0,0,0,,2025-03-30 22:56:34
1014,3087,0,0,0,0,0,0,0,0,,2025-11-02 20:22:42
1015,3653,0,0,15,15,0,0,0,0,,2024-07-28 17:40:49
1016,310,0,14,30,30,0,0,1,1,2024-04-13 10:35:04,
1017,3704,0,0,0,0,0,0,0,0,,2024-09-01 09:56:55
1018,285,0,5,5,5,0,0,0,0,,2024-07-04 07:45:22
1019,1806,0,0,0,0,0,0,0,0,,2025-03-02 21:26:51
1020,394,0,0,0,0,0,0,0,0,,2024-03-27 12:21:49
1021,127,0,0,0,0,0,0,0,0,,2024-12-31 19:06:48
1022,3308,0,15,15,15,0,0,0,0,,2026-05-25 14:43:54
1023,4013,0,0,0,0,0,0,0,0,,2025-03-02 19:45:50
1024,1550,0,0,5,5,0,0,0,0,,2026-05-23 23:24:48
1025,1742,0,0,0,0,0,0,0,0,,2025-04-27 22:03:01
1026,2511,0,5,5,5,0,0,0,0,,2024-11-03 02:04:54
1027,2987,0,0,0,0,0,0,0,0,,2024-05-19 00:19:02
1028,2950,0,0,0,0,0,0,0,0,,2025-03-14 21:07:51
1029,4904,0,0,0,0,0,0,0,0,,2024-08-02 14:57:23
1030,519,0,9,25,25,0,0,0,0,,2024-11-15 14:39:32
1031,3050,5,5,5,5,0,0,0,0,,2025-06-18 17:13:30
1032,3916,0,0,0,0,0,0,0,0,,2024-03-12 13:53:56
1033,4108,0,0,0,0,0,0,0,0,,2025-11-08 04:47:15
1034,2816,0,0,15,15,0,0,0,0,,2024-06-03 00:17:59
1035,3012,0,0,0,0,0,0,0,0,,2024-05-30 18:33:42
1036,2006,0,0,0,0,0,0,0,0,,2025-07-27 08:07:26
1037,1797,0,0,0,0,0,0,0,0,,2025-09-21 04:57:07
1038,2930,0,0,5,5,0,0,0,0,,2025-02-01 04:31:03
1039,3114,0,0,5,5,0,0,0,0,,2024-11-11 08:57:55
1040,868,0,0,0,0,0,0,0,0,,2024-11-22 18:52:45
1041,1546,0,0,0,0,0,0,0,0,,2024-09-20 09:11:09
1042,3075,0,0,0,0,0,0,0,0,,2025-02-18 13:46:23
1043,574,4,5,5,5,0,0,0,0,,2024-05-06 13:51:45
1044,2348,15,15,15,15,0,0,0,0,,2026-01-31 06:47:25
1045,259,0,0,0,0,0,0,0,0,,2024-04-04 18:07:23
1046,3136,0,12,15,15,0,0,0,0,,2024-07-03 13:27:43
1047,1256,0,0,0,0,0,0,0,0,,2024-12-26 23:36:18
1048,3248,0,15,15,15,0,0,0,0,,2025-05-02 00:01:53
1049,4166,0,5,5,5,0,0,0,0,,2024-12-03 13:06:49
1050,1236,0,0,0,0,0,0,0,0,,2024-07-06 15:45:18
1051,3368,0,0,5,5,0,0,0,0,,2025-06-29 07:23:00
1052,4883,0,0,0,0,0,0,0,0,,2024-07-27 02:52:13
1053,4965,13,25,25,25,0,0,0,0,,2025-06-16 05:00:29
1054,4351,0,0,0,0,0,0,0,0,,2024-09-11 18:01:57
1055,4578,0,5,5,5,0,0,0,0,,2025-07-25 08:45:53
1056,1642,0,0,0,0,0,0,0,0,,2025-10-02 07:14:07
1057,4978,0,0,5,5,0,0,0,0,,2025-08-07 02:23:23
1058,1606,0,5,5,5,0,0,0,0,,2025-07-17 08:48:47
1059,3524,0,8,15,15,0,0,0,0,,2024-12-13 02:05:27
1060,4187,0,0,0,0,0,0,0,0,,2024-11-10 09:47:02
1061,3635,0,5,5,5,0,0,0,0,,2025-05-08 19:42:10
1062,2301,0,0,0,0,0,0,0,0,,2025-07-14 07:59:13
1063,712,9,15,15,15,0,0,0,0,,2024-03-03 06:20:51
1064,4574,3,5,5,5,0,0,0,0,,2026-05-23 06:26:30
1065,996,2,5,5,5,0,0,0,0,,2024-06-17 16:24:07
1066,4643,0,0,0,0,0,0,0,0,,2025-10-01 07:04:37
1067,4132,0,0,0,0,0,0,0,0,,2025-04-13 04:58:38
1068,2643,0,0,0,0,0,0,0,0,,2025-10-20 07:26:39
1069,3154,0,0,0,0,0,0,0,0,,2025-05-28 21:19:36
1070,3167,0,0,0,0,0,0,0,0,,2025-09-12 21:15:58
1071,1289,0,5,5,5,0,0,0,0,,2025-06-30 00:53:26
1072,591,0,5,5,5,0,0,0,0,,2025-12-11 18:13:15
1073,3057,17,25,25,25,0,0,0,0,,2025-04-24 19:45:58
1074,1558,0,0,0,0,0,0,0,0,,2026-02-26 11:33:13
1075,4376,0,13,15,15,0,0,0,0,,2024-09-10 12:13:20
1076,63,5,15,15,15,0,0,0,0,,2024-11-15 22:08:38
1077,3064,0,0,0,0,0,0,0,0,,2025-05-23 14:07:29
1078,831,0,0,0,0,0,0,0,0,,2025-05-18 06:46:07
1079,2820,0,0,0,0,0,0,0,0,,2026-03-08 05:44:25
1080,1394,0,0,15,15,0,0,0,0,,2024-10-17 11:32:43
1081,3087,15,15,15,15,0,0,0,0,,2024-07-14 14:25:46
1082,846,0,0,0,0,0,0,0,0,,2024-06-17 04:45:10
1083,2443,15,15,15,15,0,0,0,0,,2024-07-16 14:14:48
1084,3712,0,0,15,15,0,0,0,0,,2026-04-09 10:12:34
1085,2102,0,0,0,0,0,0,0,0,,2024-05-14 18:55:16
1086,3158,0,0,0,0,0,0,0,0,,2025-04-19 19:47:47
1087,2840,0,0,0,0,0,0,0,0,,2025-01-31 02:46:20
1088,1402,0,0,0,0,0,0,0,0,,2025-04-12 02:15:08
1089,4682,0,0,0,0,0,0,0,0,,2024-10-11 13:38:46
1090,2634,0,0,0,0,0,0,0,0,,2025-07-07 11:14:19
1091,3831,0,0,5,5,0,0,0,0,,2025-09-06 01:55:12
1092,4068,0,0,0,0,0,0,0,0,,2025-06-14 10:21:54
1093,4797,0,0,0,0,0,0,0,0,,2026-02-17 21:19:10
1094,2747,0,0,0,0,0,0,0,0,,2024-09-23 22:53:15
1095,368,0,0,0,0,0,0,0,0,,2025-12-01 02:17:46
1096,3297,8,15,15,15,0,0,0,0,,2024-02-18 04:02:16
1097,3786,0,0,0,0,0,0,0,0,,2025-04-24 16:48:52
1098,3953,0,20,25,25,0,0,0,0,,2024-08-19 22:22:36
1099,1573,0,0,0,0,0,0,0,0,,2025-05-11 22:07:02
1100,138,0,0,0,0,0,0,0,0,,2026-03-05 13:48:48
1101,4064,0,0,0,0,0,0,0,0,,2024-08-30 00:59:57
1102,2296,0,0,0,0,0,0,0,0,,2025-07-09 07:07:03
1103,2396,0,0,0,0,0,0,0,0,,2024-04-23 08:42:56
1104,4638,0,0,0,0,0,0,0,0,,2024-09-29 22:51:46
1105,2236,0,0,0,0,0,0,0,0,,2024-12-12 08:08:59
1106,4113,0,0,0,0,0,0,0,0,,2024-07-31 22:36:51
1107,1294,5,25,25,25,0,0,0,0,,2025-07-18 02:22:51
1108,1634,5,5,5,5,0,0,0,0,,2025-01-20 11:49:28
1109,3162,0,15,15,15,0,0,0,0,,2025-04-16 21:35:54
1110,1886,0,6,15,15,0,0,0,0,,2025-02-25 01:40:54
1111,1654,0,15,15,15,0,0,0,0,,2025-04-30 08:50:36
1112,2393,5,5,5,5,0,0,0,0,,2026-01-11 15:12:57
1113,4342,0,0,0,0,0,0,0,0,,2024-06-13 21:05:40
1114,4822,0,0,0,0,0,0,0,0,,2025-10-30 09:30:49
1115,3742,0,0,0,0,0,0,0,0,,2026-05-19 00:00:49
1116,608,0,0,0,0,0,0,0,0,,2025-05-19 11:02:02
1117,1016,0,0,0,0,0,0,0,0,,2025-02-16 21:56:18
1118,4686,0,0,0,0,0,0,0,0,,2025-01-16 00:32:34
1119,1825,0,0,0,0,0,0,0,0,,2024-09-18 01:18:56
1120,322,0,1,15,15,0,0,0,0,,2025-03-04 18:55:04
1121,2977,0,5,5,5,0,0,0,0,,2024-11-23 13:26:23
1122,4304,0,0,0,0,0,0,0,0,,2025-08-30 19:54:25
1123,1669,0,5,5,5,0,0,0,0,,2024-05-16 02:46:24
1124,725,0,0,0,0,0,0,0,0,,2024-07-21 00:34:55
1125,4579,0,13,15,15,0,0,0,0,,2025-02-22 18:07:53
1126,4971,0,0,0,0,0,0,0,0,,2025-08-04 04:42:38
1127,1952,0,0,0,0,0,0,0,0,,2024-05-01 18:35:47
1128,4934,0,0,0,0,0,0,0,0,,2025-08-08 02:23:29
1129,3398,0,0,0,0,0,0,0,0,,2025-09-20 07:12:32
1130,4289,0,0,0,0,0,0,0,0,,2026-01-09 22:05:14
1131,4244,0,0,0,0,0,0,0,0,,2024-07-08 10:19:46
1132,224,0,0,0,0,0,0,0,0,,2024-12-24 15:10:12
1133,1738,0,15,15,15,0,0,0,0,,2026-03-29 02:13:28
1134,4599,0,0,0,0,0,0,0,0,,2024-06-23 13:32:06
1135,3907,0,0,0,0,0,0,0,0,,2024-07-30 02:07:40
1136,2410,10,15,15,15,0,0,0,0,,2025-09-12 04:54:05
1137,1120,0,0,0,0,0,0,0,0,,2024-12-31 23:27:29
1138,4683,0,0,0,0,0,0,0,0,,2025-03-22 01:11:07
1139,2259,0,0,5,5,0,0,0,0,,2024-04-19 08:41:55
1140,2711,0,5,5,5,0,0,0,0,,2025-08-18 16:32:00
1141,2236,0,0,0,0,0,0,0,0,,2025-06-04 22:31:21
1142,3286,0,0,0,0,0,0,0,0,,2024-06-17 20:21:05
1143,495,0,0,15,15,0,0,0,0,,2025-01-20 14:05:39
1144,313,5,5,5,5,0,0,0,0,,2025-02-06 03:55:07
1145,84,0,0,0,0,0,0,0,0,,2025-10-17 22:41:02
1146,1729,0,2,5,5,0,0,0,0,,2025-09-29 04:14:37
1147,2250,30,60,90,90,1,1,1,1,2024-06-20 09:21:21,
1148,1844,0,0,0,0,0,0,0,0,,2025-12-09 22:33:50
1149,841,0,0,0,0,0,0,0,0,,2025-11-02 05:46:39
1150,3083,0,0,0,0,0,0,0,0,,2025-07-21 11:39:24
1151,968,0,0,0,0,0,0,0,0,,2026-06-08 15:53:10
1152,3021,0,0,5,5,0,0,0,0,,2025-03-17 06:33:50
1153,3050,0,0,0,0,0,0,0,0,,2025-03-18 23:14:38
1154,2119,0,0,0,0,0,0,0,0,,2025-08-02 21:27:26
1155,372,0,0,0,0,0,0,0,0,,2024-08-13 00:03:38
1156,519,0,10,15,15,0,0,0,0,,2025-01-21 15:03:15
1157,4523,0,0,15,15,0,0,0,0,,2025-07-09 22:36:31
1158,2183,0,15,15,15,0,0,0,0,,2024-09-06 18:13:28
1159,3679,0,0,0,0,0,0,0,0,,2025-11-01 10:02:32
1160,2720,2,5,5,5,0,0,0,0,,2025-11-06 20:36:20
1161,1203,13,15,15,15,0,0,0,0,,2024-06-03 13:03:11
1162,4836,0,0,0,0,0,0,0,0,,2025-12-08 03:53:22
1163,3670,0,0,0,0,0,0,0,0,,2025-10-09 02:59:23
1164,398,0,0,0,0,0,0,0,0,,2024-10-09 18:47:15
1165,3781,0,0,0,0,0,0,0,0,,2024-03-28 15:21:52
1166,1226,0,0,0,0,0,0,0,0,,2025-05-13 06:20:05
1167,3531,0,0,0,0,0,0,0,0,,2024-08-04 08:23:38
1168,474,0,0,0,0,0,0,0,0,,2024-07-21 22:44:06
1169,4482,0,5,5,5,0,0,0,0,,2025-02-11 20:58:33
1170,273,15,15,15,15,0,0,0,0,,2025-06-08 03:02:53
1171,4237,0,0,0,0,0,0,0,0,,2025-10-18 01:40:46
1172,11,0,0,0,0,0,0,0,0,,2025-06-29 02:32:20
1173,1283,15,15,15,15,0,0,0,0,,2025-12-28 13:07:42
1174,902,0,0,0,0,0,0,0,0,,2024-03-24 03:50:36
1175,124,0,5,15,15,0,0,0,0,,2024-07-13 21:46:40
1176,2647,4,25,25,25,0,0,0,0,,2024-11-21 22:31:10
1177,3025,0,0,15,15,0,0,0,0,,2026-04-17 18:58:28
1178,2874,0,0,0,0,0,0,0,0,,2024-08-28 22:34:48
1179,4204,5,5,5,5,0,0,0,0,,2024-07-17 03:47:49
1180,643,0,23,30,30,0,0,1,1,2026-01-23 02:49:08,
1181,1643,0,0,5,5,0,0,0,0,,2025-02-03 15:20:09
1182,880,5,5,5,5,0,0,0,0,,2025-02-20 12:27:17
1183,1220,0,0,15,15,0,0,0,0,,2025-11-06 05:19:02
1184,2124,5,5,5,5,0,0,0,0,,2024-08-18 05:12:22
1185,3653,0,0,0,0,0,0,0,0,,2026-02-04 20:31:18
1186,490,0,3,5,5,0,0,0,0,,2024-06-22 22:14:32
1187,1135,0,0,0,0,0,0,0,0,,2024-09-12 08:29:33
1188,3232,0,0,0,0,0,0,0,0,,2024-12-19 09:56:14
1189,148,0,0,0,0,0,0,0,0,,2025-07-31 03:48:21
