app_id,user_id,apply_dt,channel,product_type,requested_amount,requested_term,risk_score,decision,approve_dt,approved_amount,approved_term
3698,4328,2025-12-01 15:37:59,app,short_term,4791,21,553,approved,2025-12-03 15:37:59,4230,21
3699,3785,2025-12-14 01:51:31,app,installment,2045,60,554,rejected,,0,0
3700,1337,2025-01-17 14:28:32,app,installment,2949,180,536,rejected,,0,0
3701,4642,2025-10-31 08:05:53,app,short_term,3709,14,620,approved,2025-11-01 08:05:53,3709,14
3702,3640,2025-05-19 10:51:23,app,installment,3142,90,548,rejected,,0,0
3703,2076,2024-09-09 00:34:06,app,short_term,2816,30,628,approved,2024-09-10 00:34:06,2816,30
3704,4118,2024-07-16 20:07:37,app,installment,2815,90,603,rejected,,0,0
3705,35,2025-10-11 03:01:25,web,installment,4743,180,549,rejected,,0,0
3706,3205,2025-06-02 10:32:40,app,installment,2298,120,591,rejected,,0,0
3707,2044,2024-03-06 09:24:18,app,installment,4462,90,602,rejected,,0,0
3708,1206,2024-11-23 20:54:33,app,short_term,1478,14,587,rejected,,0,0
3709,2284,2025-05-28 15:08:09,app,short_term,1044,14,617,approved,2025-05-29 15:08:09,1044,14
3710,2876,2025-08-13 22:23:40,app,installment,3553,120,540,rejected,,0,0
3711,1652,2025-10-10 16:09:17,app,installment,2777,90,567,rejected,,0,0
3712,1007,2025-07-20 10:04:53,app,installment,1308,180,634,approved,2025-07-20 10:04:53,1308,180
3713,307,2025-06-06 02:34:03,app,installment,2428,120,611,rejected,,0,0
3714,3135,2025-01-06 08:19:38,app,short_term,3158,21,617,approved,2025-01-08 08:19:38,3158,21
3715,3379,2024-10-17 01:11:49,partner,installment,3231,120,552,rejected,,0,0
3716,367,2025-10-13 04:06:27,app,short_term,3894,21,578,rejected,,0,0
3717,4101,2024-12-25 08:17:08,app,installment,3963,120,650,approved,2024-12-27 08:17:08,3963,120
3718,1094,2025-05-08 21:52:46,app,short_term,2789,21,597,rejected,,0,0
3719,3109,2025-10-27 08:31:54,app,installment,3353,90,592,approved,2025-10-29 08:31:54,3353,90
3720,4673,2024-07-17 02:49:08,app,installment,3345,120,655,approved,2024-07-18 02:49:08,3345,120
3721,3029,2025-05-27 10:19:23,app,short_term,2553,30,508,rejected,,0,0
3722,1113,2025-05-28 19:41:57,app,short_term,3026,21,680,approved,2025-05-29 19:41:57,3026,21
3723,579,2024-09-19 06:58:45,app,short_term,942,21,582,approved,2024-09-19 06:58:45,942,21
3724,4246,2024-01-23 11:37:58,app,short_term,3400,14,622,approved,2024-01-25 11:37:58,3400,14
3725,2562,2024-08-14 14:53:35,app,short_term,4218,30,568,rejected,,0,0
3726,4030,2025-07-11 18:43:30,partner,short_term,502,14,614,rejected,,0,0
3727,700,2024-04-09 14:55:32,web,installment,3628,120,541,rejected,,0,0
3728,579,2024-09-15 18:42:52,app,short_term,1313,21,580,rejected,,0,0
3729,16,2024-12-27 03:35:40,app,short_term,4687,30,564,rejected,,0,0
3730,4476,2024-03-25 07:02:22,app,installment,4640,180,641,approved,2024-03-27 07:02:22,4640,180
3731,3066,2025-03-21 00:14:34,web,installment,2740,180,572,rejected,,0,0
3732,2167,2024-02-10 10:32:51,web,short_term,2977,14,598,rejected,,0,0
3733,3966,2024-06-04 04:17:30,app,installment,2691,60,582,approved,2024-06-05 04:17:30,2691,60
3734,3783,2024-05-02 11:33:21,app,installment,3700,60,633,approved,2024-05-02 11:33:21,3700,60
3735,984,2025-09-17 00:12:55,app,short_term,854,7,529,rejected,,0,0
3736,2306,2024-12-03 09:37:55,web,short_term,2207,21,599,approved,2024-12-04 09:37:55,2207,21
3737,2961,2024-03-24 11:03:35,app,short_term,3214,21,616,rejected,,0,0
3738,130,2025-10-10 02:58:06,web,short_term,4045,30,575,approved,2025-10-11 02:58:06,4045,30
3739,440,2024-09-23 06:32:14,partner,installment,3800,180,638,approved,2024-09-23 06:32:14,3800,180
3740,4939,2025-02-10 08:40:12,app,short_term,701,21,607,approved,2025-02-10 08:40:12,701,21
3741,1383,2024-07-08 00:51:03,app,installment,1294,180,546,rejected,,0,0
3742,767,2024-08-18 07:05:41,partner,installment,3528,180,652,approved,2024-08-20 07:05:41,3528,180
3743,2694,2025-03-22 02:34:52,web,installment,3495,180,506,rejected,,0,0
3744,509,2025-05-01 13:43:53,partner,installment,2236,120,581,rejected,,0,0
3745,2560,2024-12-10 00:58:29,app,short_term,894,14,617,approved,2024-12-12 00:58:29,894,14
3746,380,2024-04-17 22:01:33,app,short_term,4728,30,569,rejected,,0,0
3747,2011,2024-12-18 15:30:56,app,installment,3414,90,560,rejected,,0,0
3748,3850,2025-03-13 07:34:16,app,installment,3544,120,575,rejected,,0,0
3749,42,2025-02-22 13:20:58,app,installment,1995,60,595,rejected,,0,0
3750,1044,2025-01-25 08:31:39,partner,short_term,2442,14,591,rejected,,0,0
3751,3185,2025-09-11 05:22:43,app,short_term,3114,21,526,rejected,,0,0
3752,467,2025-03-07 00:23:26,web,installment,3999,60,549,rejected,,0,0
3753,751,2025-11-10 12:37:51,app,short_term,788,30,627,rejected,,0,0
3754,1480,2024-05-20 15:18:15,app,short_term,3008,30,454,rejected,,0,0
3755,921,2025-03-24 22:08:51,app,short_term,1015,21,566,approved,2025-03-25 22:08:51,1015,21
3756,4758,2025-02-15 14:20:31,app,short_term,1219,7,637,approved,2025-02-16 14:20:31,1219,7
3757,3091,2024-02-14 19:02:27,app,short_term,3071,21,560,rejected,,0,0
3758,2008,2025-11-19 10:40:26,web,short_term,4797,21,583,rejected,,0,0
3759,4627,2025-02-12 02:36:09,app,installment,745,180,614,rejected,,0,0
3760,3233,2025-07-30 23:59:15,app,short_term,3561,14,584,approved,2025-08-01 23:59:15,3561,14
3761,3413,2024-03-16 18:44:40,app,short_term,948,21,551,rejected,,0,0
3762,2014,2024-09-17 10:55:04,app,short_term,3330,7,620,approved,2024-09-17 10:55:04,3330,7
3763,2065,2024-10-14 14:07:18,partner,short_term,3485,14,538,rejected,,0,0
3764,1915,2024-03-08 16:59:11,app,short_term,934,21,585,approved,2024-03-08 16:59:11,934,21
3765,4135,2025-06-07 23:01:43,app,installment,2115,60,589,approved,2025-06-08 23:01:43,2115,60
3766,4419,2025-03-03 05:34:05,app,short_term,4857,7,502,rejected,,0,0
3767,2167,2025-06-12 18:59:03,web,short_term,2558,7,602,approved,2025-06-14 18:59:03,2558,7
3768,850,2024-05-12 20:04:37,app,short_term,2042,7,546,approved,2024-05-14 20:04:37,2042,7
3769,2698,2024-07-24 03:30:57,app,short_term,4691,14,528,rejected,,0,0
3770,2842,2025-10-16 15:38:09,app,installment,3447,120,619,rejected,,0,0
3771,2405,2025-02-11 20:29:56,app,installment,3364,60,620,approved,2025-02-11 20:29:56,3364,60
3772,4567,2024-12-25 17:15:00,app,short_term,3182,21,600,rejected,,0,0
3773,3950,2024-07-21 05:29:39,partner,short_term,2470,21,587,rejected,,0,0
3774,556,2024-12-28 10:46:44,app,short_term,1515,14,566,rejected,,0,0
3775,1979,2025-09-17 05:39:53,app,short_term,3888,21,609,approved,2025-09-18 05:39:53,3888,21
3776,4290,2025-08-30 09:20:45,web,installment,541,90,558,rejected,,0,0
3777,2057,2025-05-10 05:17:35,app,short_term,4872,14,576,rejected,,0,0
3778,2256,2024-10-06 05:58:50,app,short_term,4699,14,550,rejected,,0,0
3779,2637,2025-08-21 04:20:54,app,short_term,3305,7,638,rejected,,0,0
3780,3870,2025-07-08 00:04:24,app,short_term,858,7,572,approved,2025-07-09 00:04:24,858,7
3781,2787,2025-04-08 04:42:48,app,short_term,4246,14,616,rejected,,0,0
3782,2486,2024-08-10 22:52:11,app,short_term,1917,7,585,rejected,,0,0
3783,3464,2024-02-08 07:30:34,web,short_term,4744,21,601,rejected,,0,0
3784,1478,2024-12-15 05:51:49,partner,short_term,2532,7,584,rejected,,0,0
3785,2938,2024-06-10 05:24:52,web,short_term,706,7,591,rejected,,0,0
3786,998,2024-06-20 05:06:31,web,short_term,1968,14,573,rejected,,0,0
3787,1606,2025-10-01 20:11:20,app,short_term,3267,7,636,approved,2025-10-03 20:11:20,3267,7
3788,250,2025-06-16 22:28:55,app,short_term,4082,7,551,rejected,,0,0
3789,677,2024-04-26 12:46:39,web,installment,2479,180,660,approved,2024-04-26 12:46:39,2479,180
3790,4116,2024-05-15 12:59:11,web,short_term,4223,30,618,approved,2024-05-15 12:59:11,4223,30
3791,844,2025-06-01 00:41:48,app,installment,4159,180,648,approved,2025-06-02 00:41:48,4159,180
3792,3740,2024-07-11 08:47:29,app,short_term,4564,7,572,rejected,,0,0
3793,3433,2024-06-07 23:21:20,web,installment,4523,180,582,rejected,,0,0
3794,1913,2025-03-21 11:07:22,app,installment,2599,180,589,approved,2025-03-21 11:07:22,2599,180
3795,1726,2024-05-23 11:54:02,app,short_term,1389,21,558,approved,2024-05-23 11:54:02,1389,21
3796,1811,2024-03-26 04:06:10,app,installment,529,120,584,approved,2024-03-26 04:06:10,529,120
3797,2004,2024-02-14 12:52:51,app,installment,3604,180,530,rejected,,0,0
3798,3231,2025-05-11 09:41:10,web,short_term,858,21,523,rejected,,0,0
3799,720,2024-12-05 22:06:28,app,short_term,3558,7,550,rejected,,0,0
3800,3955,2024-10-02 13:26:53,web,short_term,2345,21,606,approved,2024-10-02 13:26:53,2345,21
3801,1343,2024-03-12 20:02:40,app,short_term,3707,7,619,approved,2024-03-12 20:02:40,3707,7
3802,346,2025-10-23 11:01:24,app,installment,2416,90,558,rejected,,0,0
3803,2517,2025-05-04 06:16:32,app,installment,1252,120,604,rejected,,0,0
3804,4153,2025-05-14 04:10:02,app,installment,4521,180,573,rejected,,0,0
3805,4085,2025-10-27 09:55:16,app,short_term,2104,7,600,rejected,,0,0
3806,827,2025-07-30 06:17:31,partner,installment,1797,90,544,rejected,,0,0
3807,1922,2025-10-31 17:21:11,app,short_term,3862,14,589,rejected,,0,0
3808,801,2025-11-09 21:18:09,app,short_term,4548,7,615,approved,2025-11-09 21:18:09,4548,7
3809,4244,2025-10-22 18:22:29,app,short_term,4226,14,660,approved,2025-10-23 18:22:29,4226,14
3810,3735,2025-10-24 22:41:16,app,short_term,1269,30,517,rejected,,0,0
3811,1523,2025-02-27 01:06:52,app,short_term,4305,30,611,approved,2025-03-01 01:06:52,4305,30
3812,4612,2024-05-31 14:28:10,app,short_term,1002,14,682,approved,2024-05-31 14:28:10,1002,14
3813,526,2025-11-28 00:53:47,app,short_term,1675,14,567,approved,2025-11-30 00:53:47,1675,14
3814,2277,2025-07-11 07:22:05,partner,installment,698,180,653,rejected,,0,0
3815,1291,2025-02-08 07:06:22,web,short_term,3750,30,599,approved,2025-02-10 07:06:22,3750,30
3816,2567,2025-05-19 15:21:45,web,installment,931,180,603,rejected,,0,0
3817,1426,2024-05-11 11:19:48,web,short_term,786,21,419,rejected,,0,0
3818,1324,2024-01-31 22:10:16,app,installment,3112,60,496,rejected,,0,0
3819,1214,2025-02-15 03:11:27,partner,installment,3627,60,558,rejected,,0,0
3820,1404,2025-12-09 02:04:01,web,short_term,2115,21,617,rejected,,0,0
3821,2935,2025-02-16 10:07:50,app,short_term,1718,21,607,approved,2025-02-16 10:07:50,1718,21
3822,2276,2024-07-04 10:58:12,web,short_term,1775,30,585,rejected,,0,0
3823,3766,2025-03-14 08:32:40,web,installment,4121,180,616,rejected,,0,0
3824,2246,2025-08-08 07:23:01,app,short_term,4052,14,566,rejected,,0,0
3825,2535,2025-01-11 18:34:33,app,installment,4307,60,576,approved,2025-01-12 18:34:33,4307,60
3826,118,2024-04-24 15:48:46,app,installment,1598,180,529,rejected,,0,0
3827,1798,2025-05-22 07:07:06,app,short_term,1875,7,624,approved,2025-05-22 07:07:06,1875,7
3828,259,2025-10-15 02:34:07,web,short_term,2050,30,643,approved,2025-10-15 02:34:07,2050,30
3829,1443,2025-08-06 08:25:06,app,installment,4226,60,621,approved,2025-08-08 08:25:06,4226,60
3830,2490,2025-05-30 22:56:23,app,short_term,4029,30,518,rejected,,0,0
3831,2758,2025-07-22 08:20:18,web,short_term,2098,21,591,rejected,,0,0
3832,1830,2024-09-28 16:59:05,app,installment,4858,120,622,approved,2024-09-28 16:59:05,4858,120
3833,3319,2025-06-13 02:05:27,web,short_term,2552,14,618,approved,2025-06-13 02:05:27,2552,14
3834,3609,2025-09-04 22:47:35,app,short_term,3217,21,510,rejected,,0,0
3835,4558,2024-12-08 11:49:58,app,short_term,4713,30,546,rejected,,0,0
3836,1433,2024-04-24 15:58:45,app,short_term,2474,30,620,approved,2024-04-24 15:58:45,2474,30
3837,4102,2024-02-06 06:58:47,app,short_term,4394,21,593,rejected,,0,0
3838,2532,2025-04-07 04:25:39,web,installment,2072,60,606,rejected,,0,0
3839,3005,2025-01-30 14:29:01,app,short_term,4354,21,559,approved,2025-02-01 14:29:01,4354,21
3840,1750,2024-03-20 09:14:43,partner,short_term,3822,30,616,approved,2024-03-20 09:14:43,3822,30
3841,2460,2025-08-25 03:01:45,app,installment,3148,180,544,approved,2025-08-25 03:01:45,3148,180
3842,697,2024-01-31 04:19:10,app,installment,1891,180,566,rejected,,0,0
3843,4506,2025-08-20 23:36:41,app,installment,1555,120,659,approved,2025-08-21 23:36:41,1555,120
3844,2659,2024-08-26 00:08:46,web,short_term,4917,21,634,rejected,,0,0
3845,3447,2024-07-28 12:03:13,web,short_term,3121,21,612,approved,2024-07-30 12:03:13,3121,21
3846,3998,2025-08-16 14:24:00,app,short_term,2861,7,521,rejected,,0,0
3847,1548,2025-11-13 03:49:54,web,installment,2339,60,565,rejected,,0,0
3848,4501,2025-02-03 21:36:22,partner,installment,2598,120,577,approved,2025-02-04 21:36:22,2598,120
3849,1820,2025-09-10 18:44:56,app,short_term,2956,30,428,rejected,,0,0
3850,3432,2025-07-25 19:15:02,app,short_term,2629,21,615,rejected,,0,0
3851,385,2025-07-18 15:57:22,app,short_term,2101,30,543,rejected,,0,0
3852,20,2025-05-06 19:18:22,app,installment,694,60,587,approved,2025-05-07 19:18:22,694,60
3853,1044,2024-01-31 18:01:48,app,installment,4385,90,627,approved,2024-02-02 18:01:48,4385,90
3854,1175,2024-02-25 16:47:01,app,short_term,3228,7,543,approved,2024-02-26 16:47:01,3228,7
3855,1643,2024-05-21 09:45:58,app,short_term,1235,30,612,rejected,,0,0
3856,1245,2024-03-04 03:40:11,app,short_term,1082,14,543,rejected,,0,0
3857,1531,2024-09-01 00:18:25,app,short_term,4458,14,560,rejected,,0,0
3858,4321,2024-08-27 10:52:13,app,short_term,4336,14,520,rejected,,0,0
3859,609,2024-09-22 08:08:09,web,installment,3638,60,589,approved,2024-09-22 08:08:09,3638,60
3860,4141,2025-09-08 11:28:36,app,installment,1942,90,607,approved,2025-09-09 11:28:36,1942,90
3861,301,2025-03-15 16:37:29,app,short_term,2243,30,536,rejected,,0,0
3862,3472,2024-08-27 08:02:25,web,short_term,2349,7,551,approved,2024-08-28 08:02:25,2349,7
3863,476,2025-07-16 13:30:53,app,installment,4509,180,624,approved,2025-07-16 13:30:53,4509,180
3864,915,2025-09-15 02:27:02,app,short_term,2759,30,594,approved,2025-09-17 02:27:02,2759,30
3865,421,2025-12-22 01:01:03,partner,installment,1134,120,595,rejected,,0,0
3866,4723,2025-02-10 05:33:20,app,short_term,3470,30,576,rejected,,0,0
3867,3531,2025-03-04 02:20:53,app,installment,1697,60,620,rejected,,0,0
3868,4206,2024-04-17 09:48:53,web,short_term,3410,14,572,rejected,,0,0
3869,981,2024-10-26 03:54:20,app,short_term,2059,14,591,rejected,,0,0
3870,3737,2025-07-24 12:29:51,partner,installment,2070,120,556,rejected,,0,0
3871,2393,2024-05-04 23:51:37,app,short_term,4614,21,589,approved,2024-05-06 23:51:37,4614,21
3872,4111,2025-03-05 12:09:35,app,installment,2159,120,627,approved,2025-03-05 12:09:35,2159,120
3873,1009,2024-05-08 01:39:56,app,installment,4744,60,632,approved,2024-05-10 01:39:56,4744,60
3874,1532,2025-03-20 07:54:58,app,short_term,3701,21,585,rejected,,0,0
3875,2526,2024-01-24 10:47:39,web,installment,564,90,573,rejected,,0,0
3876,4433,2025-06-12 13:03:00,partner,short_term,749,30,590,rejected,,0,0
3877,2363,2024-04-02 17:02:39,app,short_term,3785,21,586,approved,2024-04-03 17:02:39,3785,21
3878,1069,2024-07-29 23:04:46,app,short_term,1643,7,600,rejected,,0,0
3879,1826,2024-06-10 06:15:34,app,installment,4000,120,583,rejected,,0,0
3880,2654,2025-08-25 20:29:44,web,short_term,4393,21,588,rejected,,0,0
3881,543,2024-03-08 10:05:47,app,short_term,1373,14,595,approved,2024-03-09 10:05:47,1373,14
3882,4373,2024-04-11 22:31:43,app,installment,4049,180,528,rejected,,0,0
3883,417,2024-12-23 23:48:53,web,installment,3848,90,568,rejected,,0,0
3884,1503,2025-03-15 10:40:47,web,short_term,4225,30,445,rejected,,0,0
3885,1703,2025-12-22 01:17:12,app,installment,1779,60,630,rejected,,0,0
3886,3454,2025-08-25 16:03:58,app,installment,1654,120,653,approved,2025-08-27 16:03:58,1654,120
3887,2042,2024-11-30 00:25:48,web,installment,3081,120,591,rejected,,0,0
3888,1125,2024-08-22 02:37:36,web,short_term,4217,14,599,approved,2024-08-23 02:37:36,4217,14
3889,2698,2025-08-06 23:57:14,partner,short_term,1791,7,553,rejected,,0,0
3890,813,2025-12-06 22:19:28,app,installment,2502,120,632,rejected,,0,0
3891,3716,2025-10-16 09:19:35,partner,installment,3375,120,605,rejected,,0,0
3892,680,2025-06-09 14:50:14,web,installment,3304,60,538,rejected,,0,0
3893,155,2024-05-04 08:30:44,web,installment,3394,180,609,approved,2024-05-05 08:30:44,3394,180
3894,373,2024-09-14 05:56:50,app,short_term,3897,7,623,rejected,,0,0
3895,4822,2024-08-11 06:18:28,partner,short_term,637,7,658,approved,2024-08-13 06:18:28,637,7
3896,3729,2025-01-30 17:23:03,app,short_term,940,7,609,approved,2025-01-31 17:23:03,940,7
3897,4863,2025-08-31 22:34:42,app,short_term,4593,7,597,rejected,,0,0
3898,3552,2024-04-10 19:40:16,web,installment,4718,90,594,rejected,,0,0
3899,3249,2024-08-12 16:15:29,app,short_term,1517,21,604,rejected,,0,0
3900,1362,2025-05-05 10:30:55,app,short_term,2626,30,564,approved,2025-05-06 10:30:55,2626,30
3901,1260,2024-11-29 02:04:09,partner,installment,735,120,544,approved,2024-11-30 02:04:09,735,120
3902,2078,2025-03-01 12:34:01,app,short_term,3775,21,583,rejected,,0,0
3903,2340,2024-04-15 11:14:35,partner,short_term,1740,7,586,rejected,,0,0
3904,4357,2025-05-12 01:22:21,web,short_term,4867,30,617,rejected,,0,0
3905,2417,2025-06-04 18:58:26,app,installment,1529,90,545,rejected,,0,0
3906,66,2024-06-20 09:04:44,web,short_term,4245,14,593,approved,2024-06-20 09:04:44,4245,14
3907,1941,2024-07-15 06:48:13,app,installment,1995,180,533,rejected,,0,0
3908,1703,2025-09-24 21:14:45,web,installment,1448,60,657,approved,2025-09-26 21:14:45,1448,60
3909,2763,2025-05-01 17:19:18,app,short_term,4722,14,573,rejected,,0,0
3910,4604,2025-04-20 13:44:14,app,short_term,2661,14,446,rejected,,0,0
3911,2395,2024-07-14 00:22:27,web,installment,1700,60,562,rejected,,0,0
3912,3490,2025-10-24 02:14:39,app,installment,3581,180,607,rejected,,0,0
3913,3664,2024-08-16 03:43:34,app,short_term,1884,14,616,approved,2024-08-18 03:43:34,1884,14
3914,2417,2024-11-14 10:03:30,app,short_term,4797,21,532,approved,2024-11-16 10:03:30,4602,21
3915,743,2025-10-29 03:08:29,app,installment,4763,120,546,approved,2025-10-30 03:08:29,4763,120
3916,3467,2024-10-15 22:35:38,app,installment,4376,180,566,rejected,,0,0
3917,1722,2025-05-12 11:07:35,app,installment,2480,120,611,approved,2025-05-12 11:07:35,2480,120
3918,2690,2025-01-26 00:16:42,web,short_term,3960,21,600,approved,2025-01-28 00:16:42,3960,21
3919,4648,2025-10-30 20:18:35,app,installment,4702,180,638,approved,2025-10-31 20:18:35,4702,180
3920,379,2024-03-14 08:06:54,app,short_term,4056,14,601,rejected,,0,0
3921,1761,2024-09-02 09:55:27,app,short_term,1358,14,620,rejected,,0,0
3922,979,2025-10-25 15:18:03,app,installment,2740,120,592,rejected,,0,0
3923,1560,2025-02-23 14:18:25,web,short_term,2102,30,653,approved,2025-02-23 14:18:25,2102,30
3924,1769,2024-05-29 16:28:00,app,short_term,3024,7,547,rejected,,0,0
3925,3305,2024-02-28 03:30:23,partner,installment,1291,120,547,rejected,,0,0
3926,581,2024-04-19 13:04:33,app,short_term,1697,21,453,rejected,,0,0
3927,3152,2025-06-15 11:02:57,partner,short_term,1854,21,576,approved,2025-06-17 11:02:57,1854,21
3928,1088,2024-02-24 17:50:43,web,installment,4891,90,563,rejected,,0,0
3929,4148,2024-07-03 19:09:56,app,short_term,586,21,642,approved,2024-07-05 19:09:56,586,21
3930,4382,2025-09-02 21:59:40,app,short_term,4018,14,565,rejected,,0,0
3931,3099,2024-07-30 07:38:33,app,short_term,700,7,638,rejected,,0,0
3932,2114,2024-12-22 17:21:35,app,short_term,808,7,583,rejected,,0,0
3933,3686,2024-11-06 12:31:51,web,short_term,983,30,518,rejected,,0,0
3934,1259,2024-10-11 08:58:04,app,installment,3427,120,571,approved,2024-10-13 08:58:04,3427,120
3935,410,2024-03-27 15:02:53,app,installment,2442,90,622,approved,2024-03-27 15:02:53,2442,90
3936,1627,2024-02-11 07:10:20,app,installment,3592,180,547,approved,2024-02-12 07:10:20,3592,180
3937,3051,2024-08-22 19:55:11,app,installment,797,120,548,rejected,,0,0
3938,3149,2024-04-29 08:47:02,app,installment,1155,180,601,rejected,,0,0
3939,4027,2025-01-07 16:18:01,web,short_term,4593,30,667,rejected,,0,0
3940,193,2025-11-22 17:23:34,app,installment,4307,180,624,rejected,,0,0
3941,1069,2025-11-21 05:57:04,app,short_term,3045,14,608,approved,2025-11-21 05:57:04,3045,14
3942,3194,2025-09-29 23:57:41,app,installment,1246,180,507,rejected,,0,0
3943,2488,2024-05-25 00:34:37,app,installment,1014,120,610,rejected,,0,0
3944,49,2024-01-26 13:51:19,partner,installment,3177,120,525,approved,2024-01-27 13:51:19,3177,120
3945,1049,2025-02-11 23:15:50,app,installment,1354,90,596,rejected,,0,0
3946,235,2025-02-22 23:36:27,app,installment,3823,60,495,rejected,,0,0
3947,4063,2025-05-09 23:25:01,app,installment,4337,90,510,rejected,,0,0
3948,328,2024-06-16 23:18:47,partner,short_term,1663,7,590,rejected,,0,0
3949,847,2025-05-08 03:45:16,app,installment,630,120,555,rejected,,0,0
3950,338,2024-01-23 01:22:57,app,installment,3706,60,574,approved,2024-01-24 01:22:57,3706,60
3951,3407,2024-01-27 16:28:59,app,installment,1695,180,547,rejected,,0,0
3952,1090,2025-10-01 13:55:53,app,short_term,1941,30,590,rejected,,0,0
3953,2251,2025-12-22 11:37:54,app,short_term,1050,21,579,approved,2025-12-23 11:37:54,1050,21
3954,413,2025-10-21 10:26:07,app,short_term,703,14,590,approved,2025-10-23 10:26:07,703,14
3955,505,2025-09-19 20:16:31,partner,installment,683,90,542,rejected,,0,0
3956,2945,2025-09-06 13:35:46,web,installment,3329,60,558,rejected,,0,0
3957,903,2024-07-27 00:10:42,app,short_term,3551,14,554,rejected,,0,0
3958,3528,2024-11-14 01:01:01,app,installment,4803,180,599,rejected,,0,0
3959,4762,2025-04-15 08:54:35,web,installment,1559,90,601,rejected,,0,0
3960,965,2024-09-13 21:34:33,app,installment,4957,120,547,approved,2024-09-15 21:34:33,3950,120
3961,1652,2025-07-16 13:59:42,partner,installment,1963,90,573,rejected,,0,0
3962,4956,2024-02-18 16:31:19,app,short_term,2718,30,611,rejected,,0,0
3963,790,2025-07-24 01:19:58,app,short_term,1973,7,647,approved,2025-07-25 01:19:58,1973,7
3964,4728,2024-03-13 07:36:49,app,installment,1317,120,606,approved,2024-03-14 07:36:49,1317,120
3965,1803,2025-04-28 19:02:50,app,short_term,3796,7,615,approved,2025-04-28 19:02:50,3796,7
3966,2015,2024-03-23 16:53:17,app,short_term,1001,21,488,rejected,,0,0
3967,3523,2024-07-17 22:06:16,app,installment,2561,120,625,approved,2024-07-17 22:06:16,2561,120
3968,4831,2025-01-15 08:01:21,app,installment,4688,90,560,rejected,,0,0
3969,3393,2025-01-17 09:44:36,app,short_term,4768,14,568,rejected,,0,0
3970,1378,2025-07-28 23:39:01,app,short_term,3449,21,537,rejected,,0,0
3971,409,2024-11-12 13:47:12,app,short_term,3406,21,620,approved,2024-11-12 13:47:12,3406,21
3972,2442,2025-03-02 05:36:35,app,short_term,3494,7,661,rejected,,0,0
3973,2235,2024-08-09 19:06:44,app,short_term,3315,7,571,approved,2024-08-09 19:06:44,3315,7
3974,4967,2025-01-15 12:34:25,app,short_term,2369,7,580,rejected,,0,0
3975,2025,2025-12-06 09:26:52,app,installment,2124,60,589,approved,2025-12-08 09:26:52,2124,60
3976,3436,2025-12-22 06:41:00,partner,short_term,1425,30,509,rejected,,0,0
3977,1265,2024-08-20 09:58:59,app,installment,4538,120,617,approved,2024-08-22 09:58:59,3428,120
3978,4617,2024-09-03 03:48:36,web,short_term,3423,21,563,rejected,,0,0
3979,2197,2025-08-20 17:29:59,app,short_term,1617,7,604,rejected,,0,0
3980,2549,2024-04-06 07:26:27,app,short_term,837,14,645,approved,2024-04-08 07:26:27,837,14
3981,1584,2025-09-10 20:30:28,app,short_term,3034,7,654,approved,2025-09-12 20:30:28,3034,7
3982,1201,2024-06-28 04:36:48,app,short_term,3150,14,618,approved,2024-06-28 04:36:48,3150,14
3983,1727,2024-03-30 17:44:29,app,short_term,4976,21,598,rejected,,0,0
3984,1749,2025-02-24 13:38:43,partner,installment,4353,180,547,approved,2025-02-26 13:38:43,4353,180
3985,3736,2025-07-08 03:26:06,app,short_term,1629,14,610,rejected,,0,0
3986,4937,2025-09-05 01:20:33,app,installment,1542,60,573,rejected,,0,0
3987,703,2025-10-06 17:19:32,app,installment,2376,120,566,rejected,,0,0
3988,381,2025-04-04 03:17:33,app,short_term,4659,21,579,rejected,,0,0
3989,877,2025-02-15 23:02:46,partner,installment,1562,120,532,rejected,,0,0
3990,3410,2025-01-06 02:28:36,app,short_term,4782,30,572,rejected,,0,0
3991,3329,2024-11-19 19:56:07,app,installment,4030,60,572,rejected,,0,0
3992,4807,2025-09-22 11:58:52,app,short_term,3209,21,569,rejected,,0,0
3993,4861,2025-11-01 01:46:17,app,short_term,2810,30,438,rejected,,0,0
3994,4494,2024-08-11 00:30:56,app,short_term,677,7,578,rejected,,0,0
3995,2558,2024-07-28 15:29:52,app,installment,3920,120,546,approved,2024-07-29 15:29:52,3920,120
3996,4269,2025-06-05 11:36:27,app,short_term,4489,21,502,rejected,,0,0
3997,3361,2024-07-07 14:27:39,partner,short_term,2593,30,621,approved,2024-07-08 14:27:39,2593,30
3998,529,2024-12-13 12:48:00,app,short_term,2216,21,559,approved,2024-12-14 12:48:00,2216,21
3999,3512,2025-11-18 20:19:23,app,short_term,2920,21,555,rejected,,0,0
4000,4794,2024-01-26 07:46:01,app,installment,2400,60,482,rejected,,0,0
4001,88,2025-12-12 14:52:13,app,installment,1690,60,597,rejected,,0,0
4002,166,2024-02-02 16:38:35,app,installment,1738,60,517,rejected,,0,0
4003,4027,2024-04-14 08:42:58,partner,short_term,2174,14,649,approved,2024-04-16 08:42:58,2174,14
4004,1547,2025-06-25 00:10:59,web,installment,1797,60,576,approved,2025-06-26 00:10:59,1797,60
4005,157,2025-03-28 21:01:12,web,short_term,4468,21,638,rejected,,0,0
4006,4763,2024-10-07 18:01:40,app,installment,2822,120,543,rejected,,0,0
4007,1343,2025-08-02 01:25:32,app,short_term,2817,21,590,approved,2025-08-04 01:25:32,2817,21
