device_id,user_id,first_seen_dt,os,brand,emulator_flag,rooted_flag,device_risk_score,ip_risk_level,geo_consistent_flag
4167,2081,2025-06-04 06:25:24,android,samsung,0,0,26,5,1
4168,2082,2024-06-03 20:17:14,ios,xiaomi,0,0,25,3,1
4169,2083,2025-08-01 12:40:14,ios,other,0,0,22,2,0
4170,2083,2025-06-14 12:40:14,android,vivo,0,0,33,2,1
4171,2083,2025-06-07 12:40:14,android,oppo,0,0,57,1,1
4172,2084,2025-08-23 03:18:59,android,other,0,0,34,1,1
4173,2085,2025-06-07 22:10:41,android,vivo,0,0,16,2,1
4174,2086,2024-08-24 16:10:20,android,oppo,0,0,38,1,1
4175,2086,2024-09-21 16:10:20,android,other,0,0,0,1,1
4176,2087,2024-02-15 10:18:29,android,oppo,0,0,10,1,1
4177,2087,2024-03-12 10:18:29,android,other,0,0,51,3,1
4178,2087,2024-02-17 10:18:29,android,vivo,0,0,38,1,0
4179,2088,2025-12-28 18:24:38,android,apple,0,0,50,1,1
4180,2089,2024-09-06 09:06:02,android,apple,0,0,2,2,0
4181,2089,2024-10-23 09:06:02,android,vivo,0,0,57,1,1
4182,2090,2025-11-02 15:42:31,ios,other,0,0,59,4,0
4183,2090,2025-10-03 15:42:31,android,huawei,0,0,2,2,1
4184,2090,2025-08-14 15:42:31,android,other,0,0,14,1,1
4185,2091,2024-08-10 09:37:42,android,other,0,0,38,1,1
4186,2091,2024-06-17 09:37:42,android,apple,0,0,46,1,0
4187,2092,2024-08-05 13:25:54,android,xiaomi,0,0,56,3,1
4188,2092,2024-06-22 13:25:54,ios,oppo,0,0,31,4,1
4189,2092,2024-05-23 13:25:54,android,vivo,0,0,40,1,1
4190,2093,2025-10-06 01:12:46,android,vivo,0,0,69,1,1
4191,2093,2025-10-21 01:12:46,android,apple,0,0,35,1,1
4192,2093,2025-11-07 01:12:46,android,oppo,0,0,37,1,1
4193,2094,2025-12-28 00:06:12,ios,xiaomi,0,0,35,1,1
4194,2094,2026-01-21 00:06:12,android,oppo,0,0,59,3,0
4195,2094,2026-01-29 00:06:12,android,oppo,0,0,79,5,1
4196,2095,2025-10-16 06:14:40,ios,vivo,0,0,24,1,1
4197,2095,2025-11-09 06:14:40,android,vivo,0,0,62,1,1
4198,2096,2025-08-05 09:49:58,android,huawei,0,0,90,1,1
4199,2096,2025-10-12 09:49:58,android,xiaomi,0,0,69,2,1
4200,2096,2025-08-16 09:49:58,android,xiaomi,0,0,34,1,0
4201,2097,2024-08-22 01:50:24,ios,oppo,0,0,9,2,0
4202,2097,2024-10-08 01:50:24,android,huawei,0,1,27,3,1
4203,2097,2024-08-02 01:50:24,android,oppo,0,0,14,1,1
4204,2098,2026-02-15 15:26:53,android,apple,0,0,54,3,1
4205,2098,2025-12-11 15:26:53,android,xiaomi,0,0,42,5,1
4206,2098,2025-12-29 15:26:53,android,xiaomi,0,0,29,2,1
4207,2099,2025-08-09 12:43:02,ios,vivo,0,0,39,1,1
4208,2099,2025-08-19 12:43:02,android,oppo,0,0,22,2,1
4209,2099,2025-05-05 12:43:02,android,other,0,0,37,3,1
4210,2100,2024-06-08 16:19:17,android,huawei,0,0,42,2,1
4211,2100,2024-05-16 16:19:17,android,xiaomi,0,0,79,4,0
4212,2101,2024-06-06 10:26:10,android,apple,0,0,20,1,1
4213,2101,2024-07-19 10:26:10,android,huawei,0,0,43,1,1
4214,2101,2024-06-16 10:26:10,android,oppo,0,0,41,1,0
4215,2102,2025-11-25 22:45:15,android,oppo,0,1,32,1,1
4216,2102,2025-10-27 22:45:15,android,vivo,0,0,42,1,1
4217,2102,2025-12-09 22:45:15,android,oppo,0,0,76,2,1
4218,2103,2024-10-15 20:40:20,android,other,0,0,59,1,1
4219,2104,2025-08-17 02:26:04,android,xiaomi,0,0,24,1,1
4220,2104,2025-07-29 02:26:04,android,samsung,0,0,29,1,1
4221,2104,2025-08-19 02:26:04,android,xiaomi,0,0,36,1,1
4222,2105,2024-04-13 05:13:36,android,apple,0,0,0,3,1
4223,2105,2024-06-24 05:13:36,android,apple,0,0,59,3,1
4224,2105,2024-04-13 05:13:36,android,huawei,0,0,40,3,0
4225,2106,2024-09-02 19:02:33,android,oppo,0,0,16,1,1
4226,2106,2024-08-20 19:02:33,android,oppo,0,0,13,2,0
4227,2106,2024-08-30 19:02:33,android,huawei,0,0,41,2,1
4228,2107,2024-09-06 23:17:01,android,other,0,0,46,1,1
4229,2108,2024-10-27 04:56:45,android,xiaomi,0,0,40,3,0
4230,2108,2024-10-29 04:56:45,android,oppo,0,0,53,4,1
4231,2108,2024-09-20 04:56:45,android,apple,0,0,12,5,1
4232,2109,2025-07-26 13:23:03,ios,oppo,0,0,40,1,1
4233,2109,2025-05-24 13:23:03,android,vivo,0,0,41,2,1
4234,2109,2025-08-22 13:23:03,ios,xiaomi,0,0,33,1,1
4235,2110,2026-01-12 12:05:37,android,oppo,0,0,50,1,1
4236,2110,2025-11-24 12:05:37,android,samsung,0,0,25,1,1
4237,2110,2025-12-03 12:05:37,android,xiaomi,0,0,57,1,1
4238,2111,2025-10-27 12:55:38,ios,vivo,0,0,34,1,1
4239,2111,2025-11-25 12:55:38,android,samsung,0,0,31,5,1
4240,2112,2025-06-17 07:57:42,android,vivo,0,0,33,3,1
4241,2113,2024-07-09 20:11:33,android,other,0,0,46,1,1
4242,2113,2024-08-09 20:11:33,android,oppo,0,0,62,2,1
4243,2113,2024-08-23 20:11:33,android,xiaomi,0,0,46,1,1
4244,2114,2026-02-09 05:21:43,android,xiaomi,0,0,32,1,1
4245,2114,2026-03-08 05:21:43,android,other,0,0,0,1,1
4246,2115,2025-05-21 17:13:28,ios,huawei,0,0,26,2,1
4247,2116,2025-04-21 13:20:29,android,vivo,0,0,17,2,1
4248,2117,2025-08-15 00:22:19,android,oppo,0,0,35,2,1
4249,2117,2025-06-09 00:22:19,android,apple,0,0,0,1,1
4250,2117,2025-07-24 00:22:19,android,oppo,0,0,53,1,1
4251,2118,2025-10-30 10:33:10,android,oppo,0,0,6,4,1
4252,2118,2025-08-09 10:33:10,android,xiaomi,0,0,44,4,1
4253,2118,2025-09-10 10:33:10,android,vivo,0,0,46,4,0
4254,2119,2026-01-12 15:12:05,android,oppo,0,0,35,2,1
4255,2119,2026-03-02 15:12:05,android,apple,0,0,25,5,1
4256,2120,2025-03-30 03:17:24,android,oppo,0,0,42,4,1
4257,2120,2025-04-15 03:17:24,android,apple,0,0,55,2,0
4258,2120,2025-05-14 03:17:24,android,other,0,0,50,1,1
4259,2121,2025-04-29 08:15:34,android,huawei,0,0,39,4,0
4260,2121,2025-03-21 08:15:34,android,huawei,0,0,44,2,1
4261,2122,2025-09-18 05:38:53,ios,vivo,0,0,27,2,1
4262,2122,2025-08-08 05:38:53,android,xiaomi,0,0,14,1,1
4263,2123,2024-10-09 05:28:24,android,xiaomi,0,0,47,3,1
4264,2123,2024-08-10 05:28:24,android,samsung,0,0,26,1,1
4265,2124,2024-09-11 15:07:46,android,huawei,0,0,21,1,1
4266,2125,2025-07-04 14:22:38,ios,apple,0,0,44,1,1
4267,2126,2024-02-19 19:31:41,android,huawei,0,0,59,1,0
4268,2126,2024-03-09 19:31:41,android,huawei,0,0,31,3,1
4269,2127,2024-12-06 23:00:18,ios,vivo,0,0,49,5,1
4270,2127,2024-08-17 23:00:18,android,xiaomi,0,0,36,2,0
4271,2128,2025-08-22 03:17:10,android,oppo,0,0,23,1,1
4272,2129,2025-12-10 13:46:09,ios,apple,0,0,35,4,1
4273,2129,2025-12-30 13:46:09,ios,apple,0,0,44,3,1
4274,2130,2025-02-22 05:34:32,android,vivo,0,0,41,1,1
4275,2130,2025-02-10 05:34:32,android,huawei,0,0,38,3,1
4276,2131,2024-12-05 18:19:33,android,vivo,0,0,17,1,1
4277,2131,2024-12-17 18:19:33,android,oppo,0,0,89,1,1
4278,2132,2025-01-10 11:23:44,android,xiaomi,0,0,59,1,1
4279,2132,2025-01-10 11:23:44,android,huawei,0,0,26,2,1
4280,2132,2024-11-17 11:23:44,android,oppo,0,0,23,1,1
4281,2133,2025-08-25 08:41:37,android,oppo,0,0,63,1,1
4282,2134,2025-03-09 11:12:08,android,apple,0,0,39,2,1
4283,2134,2025-04-19 11:12:08,android,oppo,0,0,61,1,1
4284,2135,2024-02-03 22:56:50,android,oppo,1,0,53,2,1
4285,2135,2024-03-22 22:56:50,ios,other,1,0,30,2,1
4286,2136,2025-01-23 15:29:05,android,xiaomi,0,0,32,1,1
4287,2136,2025-02-24 15:29:05,android,vivo,0,1,42,4,1
4288,2136,2025-05-12 15:29:05,ios,vivo,0,0,65,1,1
4289,2137,2024-11-04 01:04:35,android,apple,0,1,60,1,1
4290,2137,2024-10-27 01:04:35,android,xiaomi,0,0,61,2,0
4291,2138,2025-08-01 14:02:45,android,xiaomi,0,0,15,2,1
4292,2138,2025-07-30 14:02:45,android,xiaomi,0,0,30,4,1
4293,2138,2025-06-08 14:02:45,android,xiaomi,0,0,19,2,1
4294,2139,2025-12-23 19:53:07,android,samsung,0,0,33,2,0
4295,2139,2025-12-16 19:53:07,android,apple,0,0,58,1,0
4296,2140,2026-03-19 14:05:51,ios,other,0,0,23,1,1
4297,2140,2026-03-21 14:05:51,ios,samsung,0,0,71,4,1
4298,2140,2026-01-22 14:05:51,ios,other,0,0,33,1,0
4299,2141,2025-04-23 11:11:05,android,huawei,0,0,53,3,1
4300,2142,2024-10-13 16:05:18,android,vivo,0,1,21,2,1
4301,2143,2025-01-04 01:52:45,ios,other,0,0,43,2,1
4302,2143,2025-01-05 01:52:45,android,other,0,0,18,1,1
4303,2144,2024-05-08 19:36:26,android,huawei,0,0,51,2,1
4304,2145,2026-02-24 05:37:29,android,xiaomi,0,0,33,4,1
4305,2146,2025-11-12 12:53:58,android,huawei,0,0,11,1,1
4306,2147,2025-10-24 09:48:22,android,xiaomi,0,0,55,1,1
4307,2148,2024-11-23 12:43:20,android,xiaomi,0,0,35,3,1
4308,2149,2024-12-02 05:13:06,ios,samsung,0,0,0,1,1
4309,2149,2024-11-10 05:13:06,android,vivo,0,0,56,2,1
4310,2149,2024-09-27 05:13:06,ios,vivo,0,0,47,3,1
4311,2150,2025-10-20 07:51:56,android,oppo,0,0,34,2,1
4312,2151,2025-04-18 12:29:16,android,other,0,0,47,3,1
4313,2151,2025-02-28 12:29:16,android,oppo,0,0,27,1,1
4314,2151,2025-02-20 12:29:16,ios,apple,0,0,46,3,1
4315,2152,2025-09-13 09:34:31,android,samsung,0,0,65,3,1
4316,2152,2025-06-07 09:34:31,android,oppo,0,0,49,1,1
4317,2153,2024-12-23 13:43:15,android,oppo,0,0,92,4,1
4318,2153,2025-03-14 13:43:15,ios,vivo,0,0,33,1,1
4319,2153,2025-01-20 13:43:15,android,xiaomi,0,0,52,1,1
4320,2154,2025-03-10 05:19:59,android,samsung,0,0,33,3,1
4321,2154,2025-01-17 05:19:59,android,other,0,0,46,2,1
4322,2154,2024-11-19 05:19:59,android,apple,0,0,63,3,1
4323,2155,2025-04-14 12:11:16,android,xiaomi,0,0,15,1,0
4324,2156,2025-11-16 11:25:43,android,xiaomi,0,0,32,3,1
4325,2157,2024-12-08 21:37:45,android,samsung,0,0,0,1,1
4326,2157,2024-12-01 21:37:45,ios,oppo,0,0,58,1,0
4327,2157,2024-09-28 21:37:45,android,samsung,0,0,71,1,1
4328,2158,2025-11-13 16:13:23,android,huawei,0,0,70,1,1
4329,2158,2025-11-20 16:13:23,android,other,0,0,14,1,0
4330,2159,2024-10-02 06:28:17,android,vivo,0,0,12,1,1
4331,2159,2024-07-18 06:28:17,android,other,0,0,23,1,1
4332,2160,2025-01-09 01:32:22,android,oppo,0,0,64,1,1
4333,2160,2024-10-20 01:32:22,android,apple,0,0,42,2,1
4334,2161,2025-12-18 06:00:37,ios,vivo,0,0,38,1,1
4335,2161,2026-01-22 06:00:37,android,vivo,0,0,35,1,1
4336,2162,2025-12-01 18:01:08,ios,xiaomi,0,0,51,1,1
4337,2163,2025-11-20 10:16:52,android,apple,0,0,59,2,1
4338,2163,2026-02-11 10:16:52,android,apple,0,0,55,1,0
4339,2163,2026-02-18 10:16:52,android,huawei,0,0,72,1,1
4340,2164,2024-09-22 17:05:30,android,xiaomi,0,0,26,1,1
4341,2165,2025-10-01 15:01:01,android,huawei,0,0,24,3,1
4342,2165,2025-10-10 15:01:01,android,xiaomi,0,0,56,2,1
4343,2165,2025-12-02 15:01:01,android,vivo,0,0,29,2,1
4344,2166,2025-11-20 08:14:55,android,xiaomi,0,0,84,3,0
4345,2167,2025-12-18 02:08:29,android,huawei,0,0,49,2,0
4346,2167,2026-02-21 02:08:29,android,vivo,0,0,55,1,1
4347,2168,2024-01-30 06:13:41,ios,xiaomi,0,0,75,3,1
4348,2168,2024-04-04 06:13:41,ios,other,0,0,38,2,1
4349,2169,2025-08-02 20:15:05,android,oppo,0,0,10,2,1
4350,2169,2025-10-06 20:15:05,android,xiaomi,0,0,34,1,1
4351,2169,2025-09-10 20:15:05,android,samsung,0,1,84,1,1
4352,2170,2026-01-23 14:59:03,android,huawei,0,1,32,1,1
4353,2170,2026-01-18 14:59:03,android,apple,0,0,36,1,1
4354,2171,2025-08-11 04:58:11,android,xiaomi,0,0,16,1,0
4355,2171,2025-09-04 04:58:11,android,apple,0,0,20,1,1
4356,2172,2024-07-26 05:12:59,android,oppo,0,0,46,1,1
4357,2173,2025-09-11 16:34:42,android,vivo,0,0,50,3,0
4358,2173,2025-09-11 16:34:42,android,oppo,0,0,46,2,1
4359,2173,2025-09-02 16:34:42,android,apple,0,0,33,2,1
4360,2174,2024-03-30 19:52:43,android,xiaomi,0,0,77,1,1
4361,2175,2025-03-16 20:14:44,android,oppo,0,0,61,3,1
4362,2175,2025-02-20 20:14:44,android,xiaomi,0,0,40,1,1
4363,2176,2025-06-14 03:30:27,android,samsung,1,0,55,1,1
4364,2177,2024-12-12 05:02:32,android,oppo,0,1,50,2,1
4365,2177,2025-01-03 05:02:32,ios,oppo,0,0,80,1,1
4366,2178,2025-07-13 21:05:01,android,xiaomi,0,0,10,5,1
4367,2179,2024-08-16 08:45:51,android,huawei,0,0,39,2,1
4368,2179,2024-07-16 08:45:51,android,xiaomi,0,0,36,1,1
4369,2179,2024-08-24 08:45:51,android,xiaomi,0,0,65,1,1
4370,2180,2025-07-03 12:59:06,android,vivo,0,0,79,1,1
4371,2180,2025-05-17 12:59:06,android,vivo,0,0,19,3,0
4372,2180,2025-04-17 12:59:06,ios,xiaomi,0,0,35,1,1
4373,2181,2025-07-29 17:13:56,android,apple,0,0,13,1,1
4374,2181,2025-07-17 17:13:56,android,vivo,0,1,49,1,1
4375,2181,2025-05-04 17:13:56,ios,vivo,0,0,48,3,1
4376,2182,2025-07-16 16:06:28,android,vivo,0,0,24,1,0
4377,2182,2025-07-10 16:06:28,android,xiaomi,0,0,44,2,1
4378,2182,2025-06-04 16:06:28,android,apple,0,0,62,4,1
4379,2183,2024-07-23 04:53:19,android,oppo,0,0,65,2,1
4380,2184,2024-11-21 22:17:14,android,samsung,0,0,37,1,1
4381,2184,2024-09-10 22:17:14,android,apple,0,1,37,1,1
4382,2184,2024-10-12 22:17:14,android,xiaomi,0,0,37,1,1
4383,2185,2024-07-19 04:48:12,android,other,0,0,76,3,1
4384,2186,2025-01-26 02:20:04,android,oppo,0,0,46,1,1
4385,2186,2025-03-06 02:20:04,android,vivo,0,0,24,3,1
4386,2187,2025-04-29 18:02:35,android,huawei,0,0,50,1,1
4387,2187,2025-06-08 18:02:35,android,oppo,0,0,59,1,1
4388,2188,2024-09-15 15:37:51,ios,oppo,0,0,43,2,0
4389,2189,2024-12-04 06:53:29,ios,apple,0,0,36,3,1
4390,2190,2024-10-02 01:55:42,android,oppo,0,0,38,3,0
4391,2191,2024-07-26 18:22:04,android,xiaomi,0,0,63,4,1
4392,2191,2024-07-10 18:22:04,android,huawei,0,0,25,3,1
4393,2192,2025-07-12 22:19:03,android,oppo,0,0,74,3,1
4394,2192,2025-07-29 22:19:03,ios,vivo,0,0,37,1,0
4395,2193,2025-12-01 17:18:05,android,oppo,0,0,76,1,1
4396,2194,2024-11-19 05:08:27,ios,xiaomi,0,0,52,3,1
4397,2194,2024-10-29 05:08:27,android,oppo,0,0,70,2,1
4398,2194,2024-08-18 05:08:27,ios,oppo,0,0,31,1,1
4399,2195,2025-09-27 05:11:05,android,xiaomi,0,0,24,1,1
4400,2196,2025-04-09 19:32:13,android,other,0,0,14,3,1
4401,2196,2025-04-26 19:32:13,android,vivo,0,0,44,4,1
4402,2196,2025-04-19 19:32:13,android,oppo,0,0,59,5,1
4403,2197,2024-04-25 10:05:44,android,huawei,0,0,41,2,1
4404,2197,2024-05-05 10:05:44,android,samsung,0,0,22,1,0
4405,2197,2024-08-05 10:05:44,ios,xiaomi,0,0,17,2,1
4406,2198,2024-12-08 04:18:12,ios,oppo,0,0,47,2,1
4407,2198,2024-12-11 04:18:12,android,apple,0,0,46,2,0
4408,2198,2024-09-25 04:18:12,android,xiaomi,0,0,68,2,1
4409,2199,2024-03-25 11:31:23,ios,apple,0,0,16,5,1
4410,2200,2024-03-18 14:15:00,android,apple,0,0,42,2,1
4411,2200,2024-04-03 14:15:00,android,samsung,0,0,30,1,1
4412,2201,2024-08-25 08:59:49,ios,huawei,0,0,40,2,1
4413,2201,2024-10-12 08:59:49,android,apple,0,0,25,1,1
4414,2201,2024-11-03 08:59:49,android,xiaomi,1,0,65,3,1
4415,2202,2024-11-19 18:10:54,android,xiaomi,0,0,32,1,1
4416,2202,2024-12-01 18:10:54,android,other,0,0,33,1,1
4417,2202,2024-12-01 18:10:54,android,huawei,0,0,34,1,1
4418,2203,2025-11-02 04:23:23,android,apple,0,0,75,1,1
4419,2203,2025-08-10 04:23:23,android,huawei,0,0,44,1,1
4420,2204,2024-07-22 00:58:42,android,apple,0,0,73,1,1
4421,2204,2024-05-07 00:58:42,android,other,1,0,32,1,1
4422,2204,2024-05-29 00:58:42,android,xiaomi,0,0,59,1,1
4423,2205,2025-10-08 14:19:34,android,vivo,0,0,37,1,1
4424,2205,2025-11-26 14:19:34,ios,xiaomi,0,0,54,1,1
4425,2206,2024-07-03 04:50:19,ios,vivo,0,0,54,1,1
4426,2206,2024-09-04 04:50:19,android,xiaomi,0,0,42,1,1
4427,2206,2024-08-13 04:50:19,android,xiaomi,0,0,53,3,1
4428,2207,2024-07-12 23:31:31,android,oppo,0,0,49,3,1
4429,2207,2024-04-24 23:31:31,android,huawei,0,0,23,3,1
4430,2207,2024-05-13 23:31:31,ios,oppo,0,0,15,2,1
4431,2208,2025-09-10 22:07:13,android,vivo,0,1,26,1,1
4432,2209,2025-10-16 06:21:53,ios,samsung,0,0,37,1,1
4433,2209,2025-10-14 06:21:53,android,other,0,1,57,3,1
4434,2209,2025-10-29 06:21:53,android,huawei,0,0,27,2,1
4435,2210,2025-05-12 14:03:44,ios,xiaomi,0,0,76,2,1
4436,2211,2024-06-16 11:08:13,ios,apple,0,0,21,2,1
4437,2212,2024-05-23 04:50:23,ios,huawei,0,0,33,1,1
4438,2212,2024-05-10 04:50:23,android,huawei,0,0,12,1,1
4439,2213,2024-10-31 17:53:47,ios,oppo,0,0,42,4,1
4440,2213,2024-11-23 17:53:47,android,apple,0,0,28,2,1
4441,2214,2025-02-21 22:30:50,android,vivo,0,0,73,1,1
4442,2214,2025-02-06 22:30:50,android,apple,0,0,66,4,1
4443,2215,2026-03-01 23:38:19,android,other,0,0,29,1,0
4444,2215,2026-03-22 23:38:19,android,apple,0,0,38,3,1
4445,2216,2024-09-30 03:02:33,android,samsung,0,0,33,2,1
4446,2216,2024-08-02 03:02:33,android,oppo,0,0,16,1,1
4447,2217,2024-06-24 14:11:28,android,other,0,0,15,4,1
4448,2217,2024-07-30 14:11:28,android,oppo,0,0,55,1,1
4449,2217,2024-08-10 14:11:28,android,other,0,0,39,1,1
4450,2218,2026-01-25 12:11:25,android,xiaomi,0,0,32,2,1
4451,2218,2025-11-29 12:11:25,android,xiaomi,1,0,32,2,0
4452,2218,2025-12-12 12:11:25,android,apple,0,0,81,1,1
4453,2219,2024-06-03 09:26:31,android,oppo,0,0,30,1,1
4454,2219,2024-07-17 09:26:31,android,vivo,0,0,5,2,1
4455,2219,2024-06-01 09:26:31,ios,samsung,0,0,58,3,1
4456,2220,2024-05-08 06:34:20,android,apple,0,0,8,2,1
4457,2220,2024-02-22 06:34:20,android,vivo,0,0,26,1,1
4458,2221,2025-02-03 15:27:42,android,other,0,0,27,1,1
4459,2221,2025-02-02 15:27:42,android,apple,0,0,48,1,1
4460,2221,2024-11-23 15:27:42,android,other,0,0,26,1,1
4461,2222,2025-01-30 18:57:07,android,huawei,0,0,0,3,1
4462,2222,2024-12-29 18:57:07,ios,xiaomi,0,0,37,2,1
4463,2223,2025-05-18 08:35:33,android,huawei,0,0,70,2,1
4464,2223,2025-05-14 08:35:33,android,other,0,0,41,1,1
4465,2223,2025-04-07 08:35:33,android,oppo,0,0,31,1,1
4466,2224,2025-12-10 17:54:45,android,xiaomi,0,0,30,1,1
4467,2225,2026-01-20 00:25:18,android,oppo,0,0,32,3,1
4468,2225,2025-12-21 00:25:18,android,apple,0,0,49,2,1
4469,2225,2025-11-22 00:25:18,android,xiaomi,0,0,53,3,1
4470,2226,2024-08-11 10:28:25,android,oppo,0,0,39,2,1
4471,2226,2024-10-31 10:28:25,ios,vivo,0,0,46,1,1
4472,2227,2026-01-03 23:59:11,android,xiaomi,0,0,58,2,1
4473,2228,2025-06-01 20:13:21,ios,oppo,0,0,5,3,1
4474,2228,2025-06-24 20:13:21,android,huawei,0,1,64,1,1
4475,2229,2024-05-21 20:06:14,android,other,0,0,9,1,1
4476,2229,2024-04-06 20:06:14,android,xiaomi,0,0,63,3,1
4477,2229,2024-03-27 20:06:14,android,xiaomi,0,0,17,1,1
4478,2230,2026-03-04 01:34:56,android,xiaomi,0,1,0,1,1
4479,2231,2024-04-25 17:42:59,android,apple,0,0,77,1,1
4480,2231,2024-05-12 17:42:59,ios,apple,0,0,17,4,1
4481,2232,2025-04-29 16:11:44,android,other,0,0,38,3,1
4482,2233,2025-11-13 05:43:45,android,oppo,0,0,24,3,1
4483,2233,2025-10-19 05:43:45,android,oppo,0,0,36,2,1
4484,2233,2025-10-01 05:43:45,android,huawei,0,0,48,2,0
4485,2234,2024-10-17 02:09:24,android,samsung,0,0,0,5,1
4486,2234,2024-10-18 02:09:24,android,oppo,0,0,27,2,1
4487,2235,2024-07-14 13:28:31,android,oppo,0,0,18,1,1
4488,2236,2025-03-16 14:37:23,android,xiaomi,0,0,55,1,1
4489,2236,2025-04-02 14:37:23,android,xiaomi,0,0,33,2,1
4490,2236,2025-03-07 14:37:23,android,xiaomi,0,0,57,1,1
4491,2237,2025-11-23 22:33:19,android,oppo,0,0,59,4,1
4492,2238,2024-08-17 05:31:49,android,oppo,0,0,42,1,1
4493,2239,2025-06-25 07:42:03,android,huawei,0,0,18,3,1
4494,2240,2025-01-12 09:24:19,android,huawei,0,0,26,1,1
4495,2241,2024-04-06 15:31:15,android,vivo,0,0,25,1,1
4496,2242,2025-06-05 22:33:42,android,apple,0,0,37,1,1
4497,2243,2025-11-09 17:54:47,android,vivo,0,0,36,1,1
4498,2243,2025-12-04 17:54:47,android,xiaomi,0,1,47,3,1
4499,2243,2025-11-23 17:54:47,android,other,0,0,31,1,1
4500,2244,2025-02-16 05:06:29,ios,xiaomi,0,0,55,1,1
4501,2245,2024-05-07 17:45:49,android,xiaomi,0,0,2,4,1
4502,2245,2024-08-22 17:45:49,android,vivo,0,0,16,1,1
4503,2245,2024-05-07 17:45:49,android,oppo,0,0,28,1,1
4504,2246,2024-05-19 16:18:49,android,other,0,0,24,2,1
4505,2246,2024-05-14 16:18:49,ios,other,0,0,25,3,1
4506,2246,2024-06-25 16:18:49,android,huawei,0,0,35,1,1
4507,2247,2024-12-28 03:38:21,ios,apple,0,0,46,1,1
4508,2247,2025-01-25 03:38:21,android,huawei,0,0,24,2,1
4509,2247,2024-11-04 03:38:21,android,oppo,0,0,51,2,1
4510,2248,2025-01-04 16:27:25,android,xiaomi,0,0,26,1,1
4511,2249,2025-04-17 02:16:47,ios,xiaomi,0,0,31,1,1
4512,2249,2025-02-28 02:16:47,ios,apple,0,0,40,2,1
4513,2250,2024-07-16 20:51:07,android,samsung,0,0,41,3,1
4514,2250,2024-06-27 20:51:07,android,other,0,1,44,2,1
4515,2251,2025-04-13 13:25:22,android,oppo,0,1,35,1,1
4516,2251,2025-01-30 13:25:22,android,huawei,0,0,18,2,1
4517,2252,2024-11-12 09:47:04,android,xiaomi,0,0,9,1,1
4518,2252,2024-10-05 09:47:04,android,apple,1,0,62,3,1
4519,2252,2024-11-03 09:47:04,android,apple,0,0,27,3,1
4520,2253,2025-05-22 21:34:27,android,vivo,0,0,36,1,0
4521,2253,2025-07-22 21:34:27,android,huawei,0,0,63,1,1
4522,2253,2025-07-14 21:34:27,ios,other,0,0,18,1,1
4523,2254,2025-10-26 10:13:34,ios,apple,0,0,40,3,1
4524,2254,2025-11-08 10:13:34,android,xiaomi,0,0,66,1,1
4525,2255,2025-05-16 11:04:17,android,xiaomi,0,0,23,1,0
4526,2256,2024-01-11 21:51:12,android,xiaomi,0,0,24,2,1
4527,2256,2024-04-09 21:51:12,android,xiaomi,0,1,37,2,1
4528,2257,2026-04-14 04:34:33,android,apple,0,0,66,2,1
4529,2257,2026-03-18 04:34:33,android,oppo,1,0,33,1,1
4530,2257,2026-02-12 04:34:33,android,oppo,0,0,70,1,1
4531,2258,2024-02-14 08:24:30,android,vivo,0,0,63,1,0
4532,2258,2024-04-10 08:24:30,android,other,0,0,38,1,1
4533,2258,2024-02-25 08:24:30,android,huawei,0,0,30,1,1
4534,2259,2026-03-12 13:52:18,android,xiaomi,0,0,46,1,1
4535,2259,2026-04-06 13:52:18,android,xiaomi,0,0,73,2,1
4536,2260,2024-03-20 04:41:18,android,xiaomi,0,0,47,3,1
4537,2260,2024-04-19 04:41:18,android,huawei,0,0,14,5,1
4538,2261,2025-03-10 00:22:07,android,vivo,0,0,67,4,1
4539,2261,2025-03-25 00:22:07,android,xiaomi,0,0,9,1,1
4540,2261,2025-04-23 00:22:07,android,other,0,0,82,1,1
4541,2262,2024-05-21 08:36:36,android,huawei,0,0,43,1,1
4542,2263,2024-04-23 11:53:16,android,xiaomi,0,0,38,1,1
4543,2264,2025-06-28 21:05:44,android,xiaomi,0,1,23,1,1
4544,2265,2025-08-14 07:48:52,ios,xiaomi,0,0,7,1,1
4545,2265,2025-06-30 07:48:52,ios,oppo,0,0,23,2,0
4546,2266,2024-06-14 07:30:23,android,oppo,0,0,36,1,1
4547,2266,2024-04-07 07:30:23,ios,xiaomi,0,0,36,1,1
4548,2266,2024-05-17 07:30:23,android,apple,0,0,47,1,1
4549,2267,2026-03-12 23:09:16,android,huawei,0,0,44,2,1
4550,2268,2024-10-29 22:29:04,android,vivo,0,0,63,3,1
4551,2268,2024-08-30 22:29:04,android,other,0,0,57,1,1
4552,2268,2024-10-06 22:29:04,android,huawei,0,0,63,5,1
4553,2269,2024-10-29 09:04:41,android,xiaomi,0,0,27,2,1
4554,2269,2024-10-19 09:04:41,android,xiaomi,0,0,62,2,1
4555,2270,2024-08-30 19:02:33,ios,apple,0,0,42,4,1
4556,2271,2025-01-14 16:22:46,android,vivo,0,0,37,1,1
4557,2271,2025-02-24 16:22:46,android,apple,0,0,27,3,1
4558,2271,2024-12-20 16:22:46,android,other,0,1,29,1,1
4559,2272,2024-06-04 19:39:17,ios,other,0,0,57,2,1
4560,2272,2024-06-18 19:39:17,android,oppo,0,0,77,1,1
4561,2273,2024-12-17 02:05:30,android,xiaomi,0,0,1,1,1
