user_id,bureau_score,delinq_12m,credit_utilization,open_accounts,inquiry_3m
1699,581.0,0,0.06,1,3
1700,603.0,2,0.24,4,4
1701,546.0,0,0.37,3,1
1702,545.0,2,0.66,4,0
1703,726.0,0,0.07,4,0
1704,584.0,1,0.1,8,2
1705,599.0,0,0.16,9,1
1706,594.0,0,0.25,0,1
1707,630.0,0,0.31,4,0
1708,556.0,1,0.23,4,0
1709,564.0,0,0.19,4,6
1710,675.0,0,0.52,7,0
1711,481.0,0,0.21,7,3
1712,615.0,0,0.09,4,1
1713,534.0,0,0.22,6,0
1714,439.0,0,0.32,0,1
1715,594.0,0,0.26,1,3
1716,508.0,2,0.38,10,1
1717,493.0,2,0.36,6,4
1718,808.0,0,0.14,4,5
1719,643.0,0,0.42,10,3
1720,645.0,2,0.13,10,2
1721,596.0,1,0.45,0,0
1722,504.0,0,0.32,10,2
1723,587.0,2,0.3,1,1
1724,572.0,2,0.34,1,0
1725,446.0,0,0.11,1,2
1726,743.0,2,0.24,7,1
1727,593.0,0,0.23,6,2
1728,533.0,2,0.15,3,2
1729,610.0,0,0.14,9,2
1730,490.0,0,0.15,2,0
1731,525.0,0,0.69,4,0
1732,723.0,0,0.31,6,2
1733,558.0,0,0.1,9,0
1734,599.0,0,0.56,5,5
1735,608.0,0,0.24,9,6
1736,586.0,2,0.24,9,4
1737,557.0,0,0.58,6,1
1738,782.0,2,0.09,7,4
1739,541.0,0,0.13,4,0
1740,528.0,0,0.54,8,1
1741,639.0,2,0.55,3,5
1742,497.0,0,0.36,8,0
1743,682.0,0,0.32,1,2
1744,584.0,0,0.58,0,1
1745,610.0,0,0.38,0,0
1746,624.0,1,0.29,3,0
1747,573.0,0,0.35,1,0
1748,673.0,0,0.26,6,2
1749,652.0,3,0.28,6,2
1750,641.0,0,0.35,8,5
1751,479.0,0,0.31,3,2
1752,572.0,1,0.34,8,2
1753,591.0,0,0.28,9,1
1754,739.0,1,0.34,9,0
1755,487.0,0,0.52,8,1
1756,549.0,0,0.05,7,0
1757,687.0,0,0.34,0,3
1758,525.0,2,0.03,1,1
1759,547.0,1,0.4,10,2
1760,734.0,0,0.15,3,4
1761,629.0,0,0.63,10,0
1762,669.0,0,0.46,6,0
1763,658.0,0,0.46,6,0
1764,609.0,0,0.66,6,2
1765,607.0,0,0.22,3,0
1766,671.0,0,0.15,0,0
1767,532.0,0,0.46,2,1
1768,739.0,0,0.24,5,1
1769,557.0,0,0.53,2,0
1770,682.0,1,0.24,10,1
1771,640.0,0,0.26,5,1
1772,556.0,1,0.58,0,2
1773,639.0,0,0.29,4,1
1774,610.0,2,0.38,4,3
1775,459.0,0,0.28,7,0
1776,593.0,1,0.18,6,1
1777,500.0,0,0.07,4,3
1778,641.0,0,0.51,10,0
1779,589.0,0,0.26,6,0
1780,670.0,0,0.48,0,1
1781,544.0,1,0.12,3,1
1782,496.0,0,0.43,9,4
1783,514.0,0,0.4,7,3
1784,762.0,0,0.26,3,0
1785,842.0,0,0.47,3,0
1786,760.0,0,0.1,3,0
1787,477.0,0,0.68,6,1
1788,490.0,0,0.17,2,0
1789,515.0,0,0.1,4,0
1790,662.0,0,0.52,9,3
1791,769.0,4,0.11,6,1
1792,672.0,2,0.79,1,0
1793,615.0,0,0.4,6,0
1794,526.0,0,0.45,0,0
1795,577.0,3,0.55,5,0
1796,607.0,2,0.3,8,0
1797,671.0,1,0.67,4,0
1798,560.0,0,0.18,9,1
1799,632.0,1,0.35,9,1
1800,622.0,1,0.17,2,2
1801,608.0,1,0.53,3,1
1802,568.0,1,0.35,10,1
1803,610.0,0,0.37,2,1
1804,592.0,3,0.06,10,0
1805,537.0,3,0.45,4,0
1806,671.0,0,0.21,1,2
1807,726.0,5,0.2,10,0
1808,614.0,0,0.1,1,0
1809,596.0,0,0.27,6,0
1810,661.0,0,0.48,4,0
1811,615.0,0,0.33,10,5
1812,691.0,0,0.51,7,1
1813,609.0,3,0.45,8,0
1814,647.0,0,0.24,0,2
1815,739.0,2,0.14,3,0
1816,701.0,0,0.38,6,3
1817,587.0,0,0.48,4,6
1818,687.0,0,0.29,9,1
1819,515.0,0,0.56,8,0
1820,584.0,5,0.26,5,4
1821,667.0,0,0.11,4,0
1822,722.0,0,0.38,0,0
1823,540.0,2,0.31,9,2
1824,598.0,0,0.71,2,2
1825,600.0,0,0.2,8,0
1826,593.0,0,0.17,6,2
1827,503.0,1,0.23,6,4
1828,640.0,0,0.57,6,3
1829,498.0,0,0.46,5,0
1830,691.0,1,0.32,1,0
1831,708.0,0,0.66,10,5
1832,549.0,1,0.52,6,1
1833,498.0,3,0.15,10,3
1834,597.0,0,0.31,3,0
1835,558.0,0,0.21,2,0
1836,583.0,0,0.4,1,0
1837,607.0,0,0.73,5,0
1838,526.0,0,0.11,6,3
1839,733.0,3,0.19,6,0
1840,549.0,0,0.5,7,3
1841,675.0,0,0.34,8,2
1842,529.0,0,0.5,2,1
1843,605.0,1,0.41,0,1
1844,636.0,0,0.21,8,1
1845,611.0,0,0.09,7,0
1846,580.0,2,0.32,0,2
1847,561.0,0,0.31,6,0
1848,567.0,0,0.48,2,0
1849,546.0,2,0.25,8,1
1850,627.0,0,0.21,4,0
1851,747.0,0,0.39,3,0
1852,629.0,0,0.32,5,1
1853,648.0,1,0.48,4,3
1854,687.0,0,0.1,6,2
1855,564.0,2,0.11,7,1
1856,456.0,1,0.31,3,2
1857,600.0,0,0.08,4,1
1858,668.0,0,0.57,1,1
1859,761.0,1,0.31,10,1
1860,522.0,0,0.47,10,2
1861,688.0,0,0.26,2,4
1862,621.0,0,0.36,1,2
1863,569.0,1,0.18,3,1
1864,516.0,0,0.08,0,0
1865,553.0,0,0.24,5,0
1866,646.0,1,0.25,5,0
1867,698.0,4,0.31,5,1
1868,382.0,0,0.19,1,0
1869,641.0,0,0.19,10,0
1870,554.0,0,0.45,7,0
1871,562.0,0,0.27,9,5
1872,633.0,0,0.14,7,0
1873,754.0,1,0.11,3,1
1874,543.0,0,0.24,5,5
1875,592.0,2,0.8,0,0
1876,474.0,0,0.2,3,0
1877,635.0,0,0.56,9,1
1878,545.0,0,0.24,7,2
1879,726.0,0,0.41,3,3
1880,629.0,3,0.41,6,2
1881,577.0,4,0.15,1,0
1882,578.0,1,0.14,3,0
1883,629.0,0,0.2,3,1
1884,655.0,1,0.12,1,0
1885,506.0,3,0.45,5,0
1886,588.0,0,0.41,1,3
1887,600.0,0,0.06,6,2
1888,617.0,0,0.6,6,0
1889,704.0,0,0.55,3,1
1890,486.0,0,0.43,4,5
1891,676.0,0,0.79,4,1
1892,629.0,0,0.35,7,2
1893,560.0,0,0.2,5,2
1894,665.0,0,0.43,0,1
1895,569.0,2,0.34,8,3
1896,455.0,0,0.29,10,0
1897,325.0,0,0.3,4,1
1898,503.0,1,0.45,6,1
1899,556.0,0,0.16,7,3
1900,614.0,1,0.35,2,1
1901,648.0,2,0.28,7,0
1902,579.0,0,0.56,2,2
1903,487.0,0,0.28,1,0
1904,570.0,0,0.21,9,2
1905,583.0,0,0.34,8,0
1906,739.0,0,0.45,0,0
1907,645.0,1,0.25,0,1
1908,467.0,0,0.4,1,0
1909,575.0,1,0.51,9,1
1910,656.0,0,0.39,8,3
1911,602.0,0,0.69,10,0
1912,470.0,0,0.34,10,1
1913,665.0,0,0.22,8,2
1914,629.0,0,0.23,4,0
1915,587.0,1,0.28,9,0
1916,535.0,4,0.12,1,1
1917,681.0,0,0.18,1,4
1918,455.0,3,0.67,7,2
1919,476.0,0,0.18,0,3
1920,541.0,4,0.32,2,4
1921,624.0,0,0.22,3,1
1922,491.0,0,0.43,10,0
1923,556.0,1,0.26,1,0
1924,573.0,0,0.67,9,2
1925,627.0,4,0.26,8,2
1926,578.0,2,0.26,9,0
1927,578.0,0,0.23,8,2
1928,544.0,0,0.04,0,0
1929,687.0,0,0.06,0,1
1930,653.0,0,0.26,10,0
1931,650.0,0,0.27,4,2
1932,538.0,0,0.26,7,2
1933,559.0,0,0.59,10,3
1934,638.0,0,0.14,0,0
1935,553.0,2,0.21,3,1
1936,526.0,0,0.37,7,0
1937,623.0,0,0.07,6,1
1938,495.0,0,0.61,10,0
1939,583.0,0,0.25,5,3
1940,671.0,1,0.16,3,0
1941,612.0,0,0.41,3,0
1942,516.0,1,0.32,7,1
1943,638.0,0,0.24,2,0
1944,552.0,0,0.25,3,2
1945,668.0,3,0.41,4,4
1946,641.0,0,0.49,7,1
1947,572.0,0,0.11,0,3
1948,540.0,0,0.8,5,0
1949,532.0,0,0.75,5,1
1950,807.0,1,0.33,1,4
1951,417.0,0,0.17,3,0
1952,459.0,0,0.12,0,1
1953,688.0,1,0.46,10,3
1954,671.0,1,0.71,8,1
1955,629.0,1,0.35,8,0
1956,441.0,0,0.43,2,0
1957,643.0,0,0.18,4,3
1958,522.0,0,0.52,4,1
1959,592.0,0,0.8,1,1
1960,633.0,1,0.18,9,0
1961,641.0,2,0.34,0,1
1962,548.0,1,0.39,9,1
1963,703.0,0,0.27,1,2
1964,665.0,0,0.53,7,0
1965,523.0,0,0.21,10,1
1966,562.0,0,0.35,3,5
1967,539.0,0,0.62,2,0
1968,595.0,1,0.43,1,2
1969,650.0,1,0.41,10,0
1970,452.0,5,0.41,1,1
1971,441.0,0,0.4,8,0
1972,533.0,0,0.23,10,2
1973,708.0,0,0.1,7,4
1974,619.0,2,0.29,6,2
1975,726.0,0,0.34,1,0
1976,588.0,0,0.49,4,3
1977,533.0,0,0.22,7,0
1978,466.0,1,0.14,10,2
1979,534.0,0,0.35,3,0
1980,550.0,0,0.3,5,3
1981,406.0,1,0.26,0,3
1982,533.0,0,0.6,4,2
1983,532.0,0,0.1,6,0
1984,602.0,0,0.58,1,0
1985,597.0,0,0.09,9,0
1986,626.0,0,0.27,0,0
1987,470.0,5,0.37,8,1
1988,509.0,0,0.08,7,0
1989,674.0,0,0.37,9,2
1990,579.0,0,0.03,0,1
1991,668.0,0,0.63,10,1
1992,589.0,0,0.31,0,1
1993,615.0,1,0.21,10,0
1994,642.0,2,0.28,10,1
1995,555.0,0,0.08,1,1
1996,547.0,1,0.2,6,1
1997,546.0,0,0.34,7,1
1998,594.0,0,0.42,9,0
1999,646.0,0,0.31,2,0
2000,567.0,0,0.5,1,1
2001,692.0,0,0.06,6,0
2002,740.0,0,0.48,10,0
2003,530.0,1,0.18,6,2
2004,695.0,3,0.58,7,1
2005,599.0,0,0.23,9,0
2006,630.0,0,0.51,3,1
2007,589.0,1,0.35,4,4
2008,698.0,0,0.08,9,4
2009,628.0,0,0.46,2,1
2010,572.0,0,0.18,1,4
2011,567.0,0,0.26,0,3
2012,504.0,0,0.24,9,0
2013,554.0,0,0.12,8,0
2014,698.0,0,0.45,7,0
2015,687.0,5,0.2,3,0
2016,549.0,0,0.26,5,1
2017,512.0,3,0.11,5,1
2018,676.0,0,0.24,9,0
2019,634.0,0,0.16,10,1
2020,442.0,0,0.01,0,0
2021,830.0,1,0.55,6,0
2022,601.0,0,0.45,6,0
2023,736.0,0,0.17,6,0
2024,614.0,0,0.36,5,2
2025,517.0,5,0.59,10,0
2026,616.0,0,0.34,1,4
2027,483.0,0,0.54,2,4
2028,590.0,1,0.11,2,0
2029,513.0,0,0.12,7,3
2030,584.0,0,0.19,2,2
2031,620.0,0,0.25,3,1
2032,624.0,0,0.62,2,0
2033,483.0,0,0.22,2,1
2034,548.0,0,0.52,7,4
2035,442.0,0,0.29,1,0
2036,650.0,0,0.34,10,4
2037,616.0,1,0.2,1,2
2038,506.0,0,0.33,7,0
2039,712.0,0,0.58,0,1
2040,637.0,3,0.22,6,0
2041,592.0,1,0.32,0,2
2042,562.0,0,0.29,5,0
2043,549.0,1,0.09,2,0
2044,537.0,0,0.08,1,0
2045,694.0,0,0.24,3,5
2046,622.0,0,0.44,8,0
2047,516.0,0,0.14,3,1
2048,704.0,3,0.22,10,0
2049,593.0,0,0.5,9,1
2050,526.0,1,0.23,4,0
2051,758.0,0,0.17,4,2
2052,512.0,0,0.55,1,0
2053,534.0,0,0.73,0,4
2054,600.0,0,0.15,7,1
2055,626.0,0,0.12,9,4
2056,540.0,0,0.69,8,0
2057,423.0,0,0.39,7,0
2058,603.0,0,0.52,1,1
2059,516.0,0,0.49,7,1
2060,571.0,0,0.42,2,3
2061,535.0,1,0.08,9,0
2062,513.0,0,0.07,3,2
2063,579.0,1,0.54,0,1
2064,549.0,4,0.03,3,4
2065,533.0,0,0.26,4,3
2066,677.0,0,0.28,3,0
2067,520.0,0,0.05,1,0
2068,580.0,0,0.47,6,1
2069,597.0,0,0.26,3,1
2070,465.0,3,0.08,9,3
2071,511.0,0,0.62,5,0
2072,597.0,2,0.46,6,1
2073,594.0,0,0.28,1,6
2074,537.0,1,0.3,1,0
2075,598.0,0,0.28,8,0
2076,621.0,0,0.53,1,0
2077,647.0,3,0.09,8,0
2078,653.0,1,0.27,10,0
2079,697.0,0,0.67,4,2
2080,609.0,0,0.18,0,1
2081,489.0,0,0.22,7,0
2082,576.0,0,0.35,10,0
2083,498.0,0,0.14,5,1
2084,668.0,3,0.48,5,1
2085,710.0,0,0.15,8,0
2086,600.0,0,0.29,0,0
2087,693.0,0,0.1,3,0
2088,688.0,0,0.24,2,0
2089,624.0,1,0.49,0,3
2090,642.0,0,0.32,6,0
2091,676.0,0,0.24,5,0
2092,488.0,0,0.2,2,0
2093,620.0,0,0.42,2,3
2094,644.0,5,0.55,10,2
2095,485.0,0,0.17,5,2
2096,753.0,1,0.34,0,1
2097,687.0,2,0.2,2,1
2098,688.0,0,0.21,3,4
2099,633.0,0,0.29,9,0
2100,524.0,0,0.15,3,1
2101,499.0,2,0.31,5,2
2102,592.0,0,0.36,7,1
2103,656.0,0,0.33,0,5
2104,643.0,0,0.03,10,2
2105,737.0,1,0.25,1,1
2106,575.0,0,0.56,10,0
2107,571.0,0,0.2,6,3
2108,601.0,0,0.52,4,0
2109,508.0,0,0.14,10,2
2110,720.0,0,0.22,7,0
2111,580.0,0,0.29,7,1
2112,620.0,0,0.8,10,1
2113,665.0,0,0.18,2,1
2114,540.0,2,0.49,8,1
2115,622.0,0,0.14,2,2
2116,599.0,0,0.69,1,1
2117,678.0,0,0.25,4,1
2118,601.0,0,0.5,10,1
2119,371.0,0,0.01,7,1
2120,525.0,2,0.16,4,3
2121,480.0,0,0.43,1,1
2122,754.0,1,0.57,4,1
2123,713.0,1,0.33,7,0
2124,428.0,0,0.46,0,0
2125,519.0,2,0.33,4,3
2126,489.0,0,0.37,9,3
2127,617.0,0,0.1,0,0
2128,524.0,0,0.2,10,0
2129,579.0,0,0.37,7,2
2130,490.0,0,0.5,9,4
2131,634.0,2,0.39,6,2
2132,466.0,0,0.22,2,0
2133,800.0,3,0.32,8,1
2134,720.0,0,0.72,1,3
2135,799.0,1,0.1,0,0
2136,649.0,0,0.14,2,0
2137,725.0,0,0.15,1,4
2138,671.0,0,0.49,2,1
2139,520.0,0,0.48,0,1
2140,570.0,2,0.23,3,0
2141,634.0,0,0.26,9,2
2142,692.0,0,0.32,5,1
2143,599.0,1,0.14,8,0
2144,644.0,0,0.18,10,2
2145,573.0,0,0.05,5,4
2146,567.0,0,0.57,4,4
2147,482.0,0,0.39,6,0
2148,635.0,1,0.44,2,0
2149,561.0,5,0.18,10,1
2150,497.0,0,0.56,2,1
2151,553.0,0,0.18,10,4
2152,623.0,0,0.51,6,1
2153,653.0,0,0.28,3,2
2154,585.0,0,0.37,7,2
2155,685.0,2,0.08,7,1
2156,719.0,3,0.15,5,0
2157,577.0,4,0.41,5,1
2158,678.0,0,0.29,8,1
2159,547.0,0,0.56,8,0
2160,496.0,0,0.24,0,0
2161,524.0,2,0.01,8,0
2162,531.0,1,0.2,6,0
2163,565.0,0,0.83,4,0
2164,759.0,0,0.28,6,2
2165,558.0,2,0.06,3,1
2166,570.0,0,0.59,9,3
2167,612.0,0,0.41,5,0
2168,494.0,0,0.28,2,6
2169,612.0,0,0.6,5,1
2170,653.0,0,0.1,4,2
2171,719.0,2,0.61,1,0
2172,705.0,0,0.16,5,0
2173,629.0,0,0.17,2,0
2174,582.0,2,0.14,5,0
2175,587.0,0,0.34,1,0
2176,633.0,0,0.42,3,0
2177,596.0,1,0.14,3,4
2178,593.0,0,0.67,5,3
2179,525.0,0,0.54,0,0
2180,654.0,0,0.47,1,0
2181,624.0,3,0.33,6,0
2182,539.0,1,0.76,4,4
2183,719.0,0,0.21,0,1
2184,617.0,0,0.33,10,3
2185,486.0,2,0.25,9,1
2186,676.0,1,0.44,2,1
2187,546.0,0,0.45,2,0
2188,567.0,1,0.28,1,0
2189,585.0,0,0.56,9,1
2190,669.0,0,0.33,0,1
2191,595.0,2,0.27,10,3
2192,649.0,0,0.4,8,2
2193,474.0,0,0.32,0,0
2194,512.0,0,0.43,6,1
2195,603.0,0,0.17,8,0
2196,542.0,5,0.3,2,2
2197,584.0,0,0.85,1,0
2198,660.0,1,0.05,4,1
2199,536.0,1,0.43,2,0
2200,541.0,1,0.13,2,2
2201,609.0,1,0.22,7,2
2202,430.0,1,0.25,7,0
2203,681.0,0,0.24,9,0
2204,610.0,0,0.37,1,0
2205,607.0,3,0.46,0,6
2206,557.0,0,0.52,8,3
2207,655.0,0,0.49,7,1
2208,587.0,0,0.36,3,3
2209,698.0,0,0.15,4,0
2210,463.0,0,0.3,5,0
2211,605.0,0,0.16,7,2
2212,603.0,0,0.33,8,3
2213,625.0,0,0.49,8,0
2214,712.0,4,0.08,5,2
2215,491.0,0,0.44,4,0
2216,488.0,5,0.1,4,0
2217,572.0,0,0.51,9,2
2218,449.0,0,0.23,4,1
2219,785.0,0,0.23,5,2
2220,675.0,0,0.57,5,0
2221,641.0,4,0.6,8,2
2222,663.0,0,0.2,1,2
2223,702.0,1,0.55,0,0
2224,551.0,1,0.27,3,0
2225,571.0,0,0.32,0,0
2226,627.0,0,0.26,6,0
2227,560.0,0,0.13,10,0
2228,526.0,0,0.15,2,1
2229,558.0,1,0.65,1,0
2230,631.0,0,0.19,6,5
2231,673.0,3,0.55,10,3
2232,498.0,1,0.07,2,1
2233,585.0,0,0.35,0,3
2234,596.0,0,0.25,7,5
2235,489.0,0,0.59,10,1
2236,636.0,0,0.35,1,0
2237,591.0,0,0.31,6,3
2238,525.0,0,0.35,5,0
2239,561.0,3,0.52,2,0
2240,643.0,0,0.42,8,1
2241,678.0,0,0.42,3,0
2242,627.0,0,0.53,3,0
2243,752.0,0,0.5,4,1
2244,689.0,0,0.52,8,0
2245,644.0,0,0.37,0,3
2246,544.0,0,0.26,3,3
2247,690.0,3,0.22,8,1
2248,539.0,0,0.25,8,0
2249,660.0,0,0.24,8,0
2250,404.0,0,0.45,9,1
2251,560.0,0,0.12,2,0
2252,488.0,2,0.24,0,0
2253,577.0,0,0.46,1,0
2254,477.0,2,0.1,2,1
2255,602.0,0,0.54,4,3
2256,637.0,0,0.35,10,3
2257,548.0,1,0.04,10,0
2258,574.0,0,0.51,1,0
2259,618.0,1,0.24,1,2
2260,596.0,0,0.24,1,0
2261,708.0,0,0.15,9,1
2262,545.0,0,0.15,0,2
2263,643.0,0,0.09,4,0
2264,621.0,1,0.07,2,1
2265,473.0,0,0.46,9,1
2266,607.0,0,0.07,6,0
2267,593.0,0,0.33,7,1
2268,561.0,0,0.31,2,3
2269,742.0,0,0.19,8,3
2270,703.0,0,0.59,10,1
2271,539.0,0,0.16,8,0
2272,651.0,0,0.22,5,1
2273,660.0,0,0.21,0,2
2274,612.0,2,0.47,6,1
2275,512.0,0,0.24,6,0
2276,524.0,0,0.24,2,2
2277,642.0,0,0.17,0,0
2278,641.0,1,0.13,6,5
2279,577.0,0,0.04,8,0
2280,705.0,1,0.41,2,0
2281,719.0,0,0.27,6,1
2282,719.0,0,0.14,10,2
2283,719.0,1,0.37,6,2
2284,599.0,0,0.21,9,0
2285,493.0,0,0.5,8,1
2286,574.0,0,0.47,0,2
2287,591.0,0,0.18,7,3
2288,550.0,0,0.12,4,1
2289,570.0,0,0.48,1,0
2290,508.0,0,0.4,4,1
2291,657.0,1,0.19,2,1
2292,730.0,1,0.44,5,0
2293,791.0,2,0.38,4,4
2294,620.0,3,0.17,8,0
2295,586.0,0,0.59,8,0
2296,597.0,1,0.28,9,0
2297,709.0,0,0.2,7,0
2298,708.0,1,0.21,6,3
2299,581.0,0,0.4,7,2
2300,696.0,1,0.24,7,0
2301,613.0,0,0.55,5,4
2302,541.0,0,0.19,3,1
2303,588.0,0,0.3,9,1
2304,736.0,0,0.35,0,0
2305,658.0,0,0.18,2,3
2306,559.0,0,0.6,0,1
2307,675.0,0,0.5,3,0
2308,657.0,0,0.12,0,1
2309,575.0,0,0.51,2,0
2310,540.0,0,0.54,8,0
2311,511.0,0,0.18,3,0
2312,468.0,0,0.56,2,1
2313,548.0,2,0.18,3,3
2314,586.0,0,0.21,7,2
2315,701.0,1,0.08,0,2
2316,666.0,0,0.41,1,0
2317,616.0,0,0.34,9,0
2318,450.0,0,0.4,8,1
2319,624.0,1,0.29,10,4
2320,468.0,0,0.33,6,1
2321,670.0,1,0.6,10,0
2322,672.0,0,0.38,4,0
2323,604.0,0,0.3,3,0
2324,665.0,3,0.33,9,0
2325,681.0,0,0.55,10,1
2326,609.0,0,0.41,7,0
2327,588.0,0,0.19,10,0
2328,494.0,0,0.64,9,1
2329,572.0,1,0.37,2,0
2330,520.0,0,0.18,7,0
2331,519.0,0,0.61,3,5
2332,541.0,0,0.25,0,3
2333,443.0,1,0.32,3,3
2334,678.0,0,0.04,6,0
2335,618.0,0,0.18,1,5
2336,693.0,1,0.26,5,1
2337,664.0,0,0.44,4,0
2338,640.0,0,0.31,9,0
2339,664.0,1,0.34,10,0
2340,612.0,2,0.27,1,0
2341,704.0,0,0.5,8,0
2342,559.0,1,0.44,2,0
2343,598.0,1,0.04,4,0
2344,578.0,2,0.63,1,0
2345,761.0,1,0.6,5,0
2346,549.0,0,0.24,4,4
2347,703.0,3,0.23,4,0
2348,491.0,0,0.32,0,3
2349,608.0,0,0.35,4,3
2350,585.0,0,0.36,6,1
2351,518.0,0,0.44,0,1
2352,547.0,0,0.31,1,1
2353,640.0,0,0.12,3,4
2354,573.0,1,0.1,1,4
2355,523.0,0,0.13,8,2
2356,672.0,0,0.32,1,3
2357,598.0,1,0.15,3,2
2358,626.0,2,0.38,5,2
2359,687.0,0,0.35,0,0
2360,724.0,0,0.25,2,1
2361,417.0,3,0.71,0,0
2362,591.0,0,0.18,0,2
2363,466.0,0,0.26,5,0
2364,818.0,0,0.57,2,2
2365,612.0,4,0.18,4,0
2366,678.0,0,0.29,7,0
2367,550.0,2,0.12,10,3
2368,572.0,0,0.07,0,1
2369,688.0,0,0.66,7,0
2370,641.0,2,0.53,2,1
2371,734.0,0,0.31,1,0
2372,533.0,1,0.22,2,0
2373,583.0,0,0.71,0,0
2374,641.0,2,0.45,2,6
2375,653.0,0,0.69,10,2
2376,634.0,0,0.08,2,3
2377,494.0,1,0.29,3,1
2378,525.0,2,0.03,3,1
2379,627.0,2,0.18,6,0
2380,477.0,0,0.67,8,1
2381,529.0,0,0.11,5,1
2382,603.0,0,0.27,7,3
2383,538.0,0,0.39,4,3
2384,618.0,3,0.38,3,3
2385,593.0,1,0.1,3,4
2386,537.0,0,0.28,7,4
2387,539.0,0,0.25,0,0
2388,702.0,0,0.49,3,0
2389,631.0,0,0.41,5,0
2390,620.0,2,0.2,5,0
2391,604.0,0,0.44,7,3
2392,527.0,0,0.1,6,1
2393,555.0,0,0.15,0,0
2394,408.0,0,0.09,6,1
2395,549.0,0,0.18,6,1
2396,550.0,0,0.27,4,0
2397,644.0,0,0.52,0,0
2398,552.0,4,0.18,2,1
2399,663.0,0,0.56,0,0
2400,579.0,2,0.73,7,0
2401,612.0,0,0.16,4,2
2402,598.0,0,0.24,4,4
2403,656.0,0,0.17,7,0
2404,696.0,0,0.72,6,5
2405,521.0,0,0.4,8,1
2406,741.0,0,0.19,4,3
2407,531.0,0,0.32,7,2
2408,585.0,2,0.29,8,3
2409,558.0,0,0.5,2,0
2410,721.0,0,0.33,10,0
2411,515.0,1,0.51,7,0
2412,657.0,0,0.21,10,0
2413,423.0,0,0.22,1,1
2414,665.0,0,0.34,0,1
2415,585.0,2,0.41,4,2
2416,570.0,2,0.1,5,5
2417,545.0,2,0.05,10,0
2418,595.0,0,0.26,4,0
2419,572.0,0,0.57,7,0
2420,481.0,1,0.7,0,2
2421,537.0,1,0.27,9,0
2422,664.0,0,0.59,9,0
2423,568.0,0,0.51,5,1
2424,537.0,0,0.56,7,0
2425,604.0,0,0.6,6,4
2426,639.0,0,0.48,6,5
2427,652.0,2,0.33,10,3
2428,627.0,2,0.46,10,1
2429,697.0,0,0.35,2,1
2430,604.0,0,0.12,7,0
2431,581.0,0,0.61,6,3
2432,670.0,0,0.25,10,0
2433,543.0,0,0.19,2,1
2434,568.0,0,0.4,7,0
2435,473.0,2,0.49,6,2
2436,745.0,1,0.65,0,1
2437,767.0,2,0.54,1,0
2438,586.0,1,0.42,0,0
2439,661.0,1,0.4,3,0
2440,656.0,1,0.32,9,5
2441,615.0,0,0.34,2,0
2442,697.0,0,0.11,5,1
2443,499.0,0,0.15,4,0
2444,585.0,0,0.37,3,2
2445,433.0,0,0.04,3,2
2446,519.0,0,0.36,6,4
2447,470.0,0,0.3,8,1
2448,453.0,2,0.24,4,1
2449,560.0,0,0.2,0,0
2450,629.0,0,0.47,3,2
2451,547.0,4,0.31,2,6
2452,556.0,0,0.17,3,0
2453,541.0,0,0.15,7,2
2454,611.0,0,0.21,6,2
2455,552.0,4,0.16,10,3
2456,519.0,0,0.76,7,1
2457,675.0,0,0.38,3,1
2458,530.0,0,0.41,10,1
2459,498.0,0,0.24,10,0
2460,659.0,1,0.54,8,5
2461,465.0,5,0.14,1,0
2462,698.0,1,0.15,8,0
2463,518.0,0,0.44,6,1
2464,606.0,1,0.29,8,1
2465,520.0,0,0.32,5,0
2466,601.0,0,0.13,0,1
2467,558.0,0,0.4,10,2
2468,521.0,0,0.15,10,1
2469,472.0,0,0.34,7,1
2470,557.0,1,0.55,10,0
2471,638.0,0,0.48,2,3
2472,654.0,0,0.26,2,6
2473,543.0,0,0.8,7,1
2474,543.0,0,0.23,9,1
2475,586.0,0,0.2,0,2
2476,600.0,4,0.41,4,3
2477,600.0,0,0.14,6,0
2478,565.0,1,0.41,7,1
2479,571.0,0,0.53,4,1
2480,577.0,0,0.53,2,0
2481,407.0,0,0.63,4,1
2482,568.0,0,0.16,10,3
2483,663.0,1,0.14,6,0
2484,711.0,0,0.01,9,0
2485,694.0,0,0.32,3,1
2486,607.0,1,0.33,8,0
2487,505.0,0,0.39,4,0
2488,556.0,0,0.06,0,4
2489,539.0,0,0.38,10,1
2490,487.0,1,0.37,0,0
2491,525.0,1,0.29,4,1
2492,542.0,0,0.51,5,0
2493,488.0,0,0.1,9,0
2494,675.0,1,0.15,9,1
2495,649.0,0,0.24,3,0
2496,596.0,0,0.19,2,4
2497,631.0,0,0.19,5,0
2498,624.0,0,0.22,1,0
2499,541.0,1,0.58,1,2
2500,744.0,0,0.32,5,3
2501,539.0,0,0.6,4,0
2502,467.0,1,0.18,10,1
2503,613.0,2,0.59,3,2
2504,645.0,0,0.33,10,3
2505,576.0,0,0.16,8,0
2506,700.0,0,0.2,10,6
2507,614.0,1,0.12,0,0
2508,534.0,0,0.27,5,3
2509,552.0,2,0.23,4,0
2510,612.0,0,0.23,10,1
2511,606.0,0,0.35,10,0
2512,697.0,1,0.19,10,0
2513,667.0,0,0.26,7,0
2514,475.0,1,0.33,10,2
2515,587.0,1,0.41,6,0
2516,501.0,0,0.23,4,4
2517,717.0,0,0.53,9,0
2518,522.0,2,0.56,2,0
2519,616.0,3,0.55,1,0
